Date	Flow(cfs)
2018/01/01	0.0603
2018/01/02	0.058
2018/01/03	0.0143
2018/01/04	1.7538
2018/01/05	4.7545
2018/01/06	9.6453
2018/01/07	1.5974
2018/01/08	6.7606
2018/01/09	224.8178
2018/01/10	38.3124
2018/01/11	26.128
2018/01/12	20.5706
2018/01/13	16.7907
2018/01/14	14.0499
2018/01/15	11.8863
2018/01/16	10.0934
2018/01/17	8.598
2018/01/18	7.3097
2018/01/19	8.9778
2018/01/20	7.8015
2018/01/21	4.7767
2018/01/22	9.9554
2018/01/23	8.043
2018/01/24	3.8097
2018/01/25	9.0064
2018/01/26	7.7161
2018/01/27	3.1852
2018/01/28	2.1976
2018/01/29	1.8291
2018/01/30	1.5524
2018/01/31	1.3463
2018/02/01	1.1635
2018/02/02	1.01
2018/02/03	0.8813
2018/02/04	0.7656
2018/02/05	0.6691
2018/02/06	0.5839
2018/02/07	0.4898
2018/02/08	0.4541
2018/02/09	0.4058
2018/02/10	0.3624
2018/02/11	0.3225
2018/02/12	0.2863
2018/02/13	0.254
2018/02/14	0.2419
2018/02/15	0.2229
2018/02/16	0.2057
2018/02/17	0.1909
2018/02/18	0.17
2018/02/19	0.0658
2018/02/20	0.1285
2018/02/21	0.1192
2018/02/22	0.1326
2018/02/23	0.1072
2018/02/24	0.1281
2018/02/25	0.1247
2018/02/26	1.5693
2018/02/27	2.6966
2018/02/28	1.2898
2018/03/01	21.2842
2018/03/02	35.1357
2018/03/03	53.1055
2018/03/04	16.7236
2018/03/05	8.8865
2018/03/06	6.8438
2018/03/07	5.6579
2018/03/08	11.26
2018/03/09	4.7466
2018/03/10	3.6983
2018/03/11	3.1345
2018/03/12	2.6767
2018/03/13	7.1322
2018/03/14	18.5459
2018/03/15	6.8333
2018/03/16	46.1313
2018/03/17	12.0987
2018/03/18	9.0406
2018/03/19	5.9367
2018/03/20	4.6094
2018/03/21	52.1137
2018/03/22	89.7136
2018/03/23	23.4268
2018/03/24	44.9496
2018/03/25	17.1589
2018/03/26	12.8616
2018/03/27	10.6794
2018/03/28	9.0472
2018/03/29	7.7106
2018/03/30	6.5887
2018/03/31	5.64
2018/04/01	4.835
2018/04/02	4.1503
2018/04/03	3.5678
2018/04/04	3.0558
2018/04/05	2.5851
2018/04/06	8.6477
2018/04/07	283.9826
2018/04/08	18.987
2018/04/09	13.0175
2018/04/10	10.4249
2018/04/11	8.8011
2018/04/12	11.7605
2018/04/13	6.9304
2018/04/14	5.5427
2018/04/15	4.682
2018/04/16	7.2408
2018/04/17	5.5549
2018/04/18	3.2869
2018/04/19	2.6413
2018/04/20	2.2742
2018/04/21	1.9703
2018/04/22	1.7113
2018/04/23	1.4809
2018/04/24	1.2994
2018/04/25	1.1415
2018/04/26	0.9969
2018/04/27	0.8918
2018/04/28	0.7905
2018/04/29	0.6907
2018/04/30	0.6258
2018/05/01	0.5585
2018/05/02	0.5127
2018/05/03	0.4647
2018/05/04	0.4188
2018/05/05	0.3706
2018/05/06	0.3394
2018/05/07	0.3041
2018/05/08	0.2787
2018/05/09	0.266
2018/05/10	0.2472
2018/05/11	0.2307
2018/05/12	0.1891
2018/05/13	0.2025
2018/05/14	0.1976
2018/05/15	0.1824
2018/05/16	0.1689
2018/05/17	0.1674
2018/05/18	0.1474
2018/05/19	0.1404
2018/05/20	0.1432
2018/05/21	0.1486
2018/05/22	0.1287
2018/05/23	0.123
2018/05/24	0.121
2018/05/25	0.0877
2018/05/26	0.113
2018/05/27	0.1135
2018/05/28	0.1053
2018/05/29	0.0859
2018/05/30	0.0575
2018/05/31	0.088
2018/06/01	0.0975
2018/06/02	0.096
2018/06/03	0.0733
2018/06/04	0.0471
2018/06/05	0.062
2018/06/06	0.0793
2018/06/07	0.0775
2018/06/08	0.0733
2018/06/09	0.0681
2018/06/10	0.0417
2018/06/11	0.0552
2018/06/12	0.0672
2018/06/13	0.0356
2018/06/14	0.0434
2018/06/15	0.069
2018/06/16	0.0689
2018/06/17	0.0681
2018/06/18	0.0638
2018/06/19	0.0527
2018/06/20	0.0435
2018/06/21	0.057
2018/06/22	0.0565
2018/06/23	0.0331
2018/06/24	0.0238
2018/06/25	0.0396
2018/06/26	0.0465
2018/06/27	0.0368
2018/06/28	0.0446
2018/06/29	0.0354
2018/06/30	0.0412
2018/07/01	0.0309
2018/07/02	0.0194
2018/07/03	0.0216
2018/07/04	0.0408
2018/07/05	0.0536
2018/07/06	0.0073
2018/07/07	0.0153
2018/07/08	0.0157
2018/07/09	0.0159
2018/07/10	0.0255
2018/07/11	0.0315
2018/07/12	0.0263
2018/07/13	0.0024
2018/07/14	0.0088
2018/07/15	0.0057
2018/07/16	0.0176
2018/07/17	0.0175
2018/07/18	0.0258
2018/07/19	0.01
2018/07/20	0.016
2018/07/21	0.007
2018/07/22	0.006
2018/07/23	0.0093
2018/07/24	0.0076
2018/07/25	0.0092
2018/07/26	0.0021
2018/07/27	0.0106
2018/07/28	0.0206
2018/07/29	0.015
2018/07/30	0.0143
2018/07/31	0.0203
2018/08/01	0.0022
2018/08/02	0.0126
2018/08/03	0.025
2018/08/04	0.0253
2018/08/05	0.0205
2018/08/06	0.0245
2018/08/07	0.0198
2018/08/08	0.013
2018/08/09	0.0154
2018/08/10	0.0075
2018/08/11	0.0008
2018/08/12	0.0169
2018/08/13	0.0092
2018/08/14	0.0176
2018/08/15	0.0234
2018/08/16	0.0251
2018/08/17	0.0181
2018/08/18	0.0175
2018/08/19	0.0174
2018/08/20	0.0212
2018/08/21	0.0341
2018/08/22	0.0363
2018/08/23	0.0386
2018/08/24	0.0415
2018/08/25	0.0388
2018/08/26	0.0342
2018/08/27	0.0344
2018/08/28	0.0339
2018/08/29	0.0357
2018/08/30	0.0447
2018/08/31	0.042
2018/09/01	0.0358
2018/09/02	0.0291
2018/09/03	0.0191
2018/09/04	0.0181
2018/09/05	0.0179
2018/09/06	0.034
2018/09/07	0.0382
2018/09/08	0.0236
2018/09/09	0.0367
2018/09/10	0.0403
2018/09/11	0.0219
2018/09/12	0.0186
2018/09/13	0.0379
2018/09/14	0.039
2018/09/15	0.0093
2018/09/16	0.0361
2018/09/17	0.0381
2018/09/18	0.0379
2018/09/19	0.0374
2018/09/20	0.0338
2018/09/21	0.0302
2018/09/22	0.0281
2018/09/23	0.0356
2018/09/24	0.0356
2018/09/25	0.032
2018/09/26	0.0284
2018/09/27	0.0235
2018/09/28	0.0126
2018/09/29	0.0332
2018/09/30	0.0365
2018/10/01	0.023
2018/10/02	0.6035
2018/10/03	1.6308
2018/10/04	0.1186
2018/10/05	0.0406
2018/10/06	0.0225
2018/10/07	0.0025
2018/10/08	0.0003
2018/10/09	0.0248
2018/10/10	0.0301
2018/10/11	0.0302
2018/10/12	0.0296
2018/10/13	0.015
2018/10/14	0.0279
2018/10/15	0.0028
2018/10/16	0.0114
2018/10/17	0.0274
2018/10/18	0.0298
2018/10/19	0.0304
2018/10/20	0.0285
2018/10/21	0.0277
2018/10/22	0.0301
2018/10/23	0.0353
2018/10/24	0.033
2018/10/25	0.0267
2018/10/26	0.026
2018/10/27	0.0258
2018/10/28	0.0255
2018/10/29	0.0252
2018/10/30	0.0262
2018/10/31	0.0278
2018/11/01	0.0175
2018/11/02	0.0218
2018/11/03	0.0269
2018/11/04	0.0251
2018/11/05	0.0277
2018/11/06	0.0265
2018/11/07	0.0238
2018/11/08	0.024
