Date	Flow(cfs)
2018/01/01	0.2689
2018/01/02	0.2949
2018/01/03	0.1244
2018/01/04	1.3117
2018/01/05	7.1538
2018/01/06	6.9357
2018/01/07	2.3139
2018/01/08	5.8724
2018/01/09	630.4141
2018/01/10	29.0288
2018/01/11	7.6365
2018/01/12	3.0762
2018/01/13	1.6689
2018/01/14	1.1531
2018/01/15	0.9924
2018/01/16	0.9536
2018/01/17	0.9052
2018/01/18	0.8256
2018/01/19	3.8621
2018/01/20	1.5345
2018/01/21	0.7984
2018/01/22	1.5748
2018/01/23	2.7765
2018/01/24	1.3911
2018/01/25	5.3916
2018/01/26	10.2294
2018/01/27	2.5166
2018/01/28	0.9028
2018/01/29	0.7073
2018/01/30	0.6312
2018/01/31	0.635
2018/02/01	0.6068
2018/02/02	0.5832
2018/02/03	0.5817
2018/02/04	0.5737
2018/02/05	0.5543
2018/02/06	0.5174
2018/02/07	0.4179
2018/02/08	0.4889
2018/02/09	0.4997
2018/02/10	0.4684
2018/02/11	0.3255
2018/02/12	0.3777
2018/02/13	0.2846
2018/02/14	0.4139
2018/02/15	0.4307
2018/02/16	0.4278
2018/02/17	0.4245
2018/02/18	0.4057
2018/02/19	0.1433
2018/02/20	0.3293
2018/02/21	0.3123
2018/02/22	0.3685
2018/02/23	0.7748
2018/02/24	1.0077
2018/02/25	0.4338
2018/02/26	1.1591
2018/02/27	3.4537
2018/02/28	0.8566
2018/03/01	14.8836
2018/03/02	141.6377
2018/03/03	152.4286
2018/03/04	34.0105
2018/03/05	5.0259
2018/03/06	1.7361
2018/03/07	1.0538
2018/03/08	2.5874
2018/03/09	1.1707
2018/03/10	0.8482
2018/03/11	0.7884
2018/03/12	0.7544
2018/03/13	2.8813
2018/03/14	12.4415
2018/03/15	6.0313
2018/03/16	107.9548
2018/03/17	12.4158
2018/03/18	5.8442
2018/03/19	2.4596
2018/03/20	1.3705
2018/03/21	92.8311
2018/03/22	221.1719
2018/03/23	16.793
2018/03/24	98.2421
2018/03/25	15.3814
2018/03/26	5.4368
2018/03/27	2.7685
2018/03/28	2.2218
2018/03/29	2.0142
2018/03/30	1.8798
2018/03/31	1.7668
2018/04/01	1.67
2018/04/02	1.5573
2018/04/03	1.5172
2018/04/04	1.376
2018/04/05	1.1776
2018/04/06	5.5444
2018/04/07	540.9907
2018/04/08	16.315
2018/04/09	5.6374
2018/04/10	2.7179
2018/04/11	2.1551
2018/04/12	5.8355
2018/04/13	2.6718
2018/04/14	1.8893
2018/04/15	1.5836
2018/04/16	3.751
2018/04/17	3.6978
2018/04/18	2.0093
2018/04/19	1.5824
2018/04/20	1.4931
2018/04/21	1.4163
2018/04/22	1.3481
2018/04/23	1.2837
2018/04/24	1.2171
2018/04/25	1.1764
2018/04/26	1.0762
2018/04/27	1.074
2018/04/28	1.019
2018/04/29	0.9789
2018/04/30	0.9826
2018/05/01	0.9371
2018/05/02	0.8974
2018/05/03	0.851
2018/05/04	0.8427
2018/05/05	0.7093
2018/05/06	0.6803
2018/05/07	0.6685
2018/05/08	0.598
2018/05/09	0.6123
2018/05/10	0.6168
2018/05/11	0.6165
2018/05/12	0.4853
2018/05/13	0.5154
2018/05/14	0.5653
2018/05/15	0.5422
2018/05/16	0.4951
2018/05/17	0.5464
2018/05/18	0.4766
2018/05/19	0.4464
2018/05/20	0.4606
2018/05/21	0.5136
2018/05/22	0.4351
2018/05/23	0.4223
2018/05/24	0.4202
2018/05/25	0.3254
2018/05/26	0.3845
2018/05/27	0.4099
2018/05/28	0.3594
2018/05/29	0.274
2018/05/30	0.1325
2018/05/31	0.2475
2018/06/01	0.3451
2018/06/02	0.3102
2018/06/03	0.2124
