Date	Flow(cfs)
2018/01/01	0.0843
2018/01/02	0.0988
2018/01/03	0.1135
2018/01/04	17.5005
2018/01/05	3.8728
2018/01/06	12.2545
2018/01/07	2.9035
2018/01/08	17.6287
2018/01/09	246.2544
2018/01/10	45.1195
2018/01/11	30.8875
2018/01/12	26.0159
2018/01/13	21.5324
2018/01/14	18.1314
2018/01/15	15.3939
2018/01/16	13.1297
2018/01/17	11.2258
2018/01/18	9.6812
2018/01/19	13.4337
2018/01/20	7.8691
2018/01/21	6.2072
2018/01/22	13.6436
2018/01/23	11.2312
2018/01/24	4.9568
2018/01/25	17.4392
2018/01/26	10.666
2018/01/27	5.3373
2018/01/28	3.8945
2018/01/29	3.3111
2018/01/30	2.8446
2018/01/31	2.4997
2018/02/01	2.1721
2018/02/02	1.8987
2018/02/03	1.6652
2018/02/04	1.4692
2018/02/05	1.2977
2018/02/06	1.1369
2018/02/07	0.9411
2018/02/08	0.8868
2018/02/09	0.8158
2018/02/10	0.7197
2018/02/11	0.5869
2018/02/12	0.4805
2018/02/13	0.4187
2018/02/14	0.4488
2018/02/15	0.4642
2018/02/16	0.4408
2018/02/17	0.4146
2018/02/18	0.3818
2018/02/19	0.1503
2018/02/20	0.2266
2018/02/21	0.2217
2018/02/22	0.2785
2018/02/23	0.1768
2018/02/24	0.2373
2018/02/25	0.2756
2018/02/26	3.9867
2018/02/27	7.5786
2018/02/28	1.558
2018/03/01	13.39
2018/03/02	31.8105
2018/03/03	29.4508
2018/03/04	22.1911
2018/03/05	10.8286
2018/03/06	7.4369
2018/03/07	6.0637
2018/03/08	8.9294
2018/03/09	5.0847
2018/03/10	3.9599
2018/03/11	3.4033
2018/03/12	2.9602
2018/03/13	9.7637
2018/03/14	14.2656
2018/03/15	6.5813
2018/03/16	24.3001
2018/03/17	11.8326
2018/03/18	8.0197
2018/03/19	4.6878
2018/03/20	3.9294
2018/03/21	41.297
2018/03/22	74.8918
2018/03/23	22.8069
2018/03/24	23.8032
2018/03/25	16.1656
2018/03/26	14.3395
2018/03/27	10.0506
2018/03/28	8.4745
2018/03/29	7.3045
2018/03/30	6.3178
2018/03/31	5.4693
2018/04/01	4.7655
2018/04/02	4.155
2018/04/03	3.6521
2018/04/04	3.1594
2018/04/05	2.673
2018/04/06	17.2255
2018/04/07	458.3065
2018/04/08	36.9341
2018/04/09	25.5112
2018/04/10	19.9304
2018/04/11	16.6615
2018/04/12	18.5552
2018/04/13	12.7595
2018/04/14	10.6248
2018/04/15	9.118
2018/04/16	11.4391
2018/04/17	9.4292
2018/04/18	6.4285
2018/04/19	5.4403
2018/04/20	4.7635
2018/04/21	4.1911
2018/04/22	3.6856
2018/04/23	3.2552
2018/04/24	2.8748
2018/04/25	2.5676
2018/04/26	2.2601
2018/04/27	2.0521
2018/04/28	1.8375
2018/04/29	1.655
2018/04/30	1.5219
2018/05/01	1.3792
2018/05/02	1.2638
2018/05/03	1.1562
2018/05/04	1.0753
2018/05/05	0.9393
2018/05/06	0.8664
2018/05/07	0.8004
2018/05/08	0.7126
2018/05/09	0.7055
2018/05/10	0.6763
2018/05/11	0.6245
2018/05/12	0.5481
2018/05/13	0.5607
2018/05/14	0.5619
2018/05/15	0.5215
2018/05/16	0.5044
2018/05/17	0.5051
2018/05/18	0.4679
2018/05/19	0.4459
2018/05/20	0.4183
2018/05/21	0.4425
2018/05/22	0.3927
2018/05/23	0.3963
2018/05/24	0.3703
2018/05/25	0.2919
2018/05/26	0.3645
2018/05/27	0.354
2018/05/28	0.3134
2018/05/29	0.2435
2018/05/30	0.147
2018/05/31	0.226
2018/06/01	0.2887
2018/06/02	0.2593
2018/06/03	0.1962
2018/06/04	0.1043
2018/06/05	0.1397
2018/06/06	0.2061
2018/06/07	0.2219
2018/06/08	0.1859
2018/06/09	0.1615
2018/06/10	0.1147
2018/06/11	0.1117
2018/06/12	0.15
2018/06/13	0.0537
2018/06/14	0.0788
2018/06/15	0.1577
2018/06/16	0.1815
2018/06/17	0.1993
2018/06/18	0.1606
2018/06/19	0.0839
2018/06/20	0.0727
2018/06/21	0.119
2018/06/22	0.1181
2018/06/23	0.0502
2018/06/24	0.0552
2018/06/25	0.0684
2018/06/26	0.0555
2018/06/27	0.0639
2018/06/28	0.1003
2018/06/29	0.0755
2018/06/30	0.0729
2018/07/01	0.0584
2018/07/02	0.0363
2018/07/03	0.0234
2018/07/04	0.0718
2018/07/05	0.1067
2018/07/06	0.0203
2018/07/07	0.0153
2018/07/08	0.0098
2018/07/09	0.0144
2018/07/10	0.0156
2018/07/11	0.0586
2018/07/12	0.0364
2018/07/13	0.0058
2018/07/14	0.014
2018/07/15	0.015
2018/07/16	0.0158
2018/07/17	0.0156
2018/07/18	0.0113
2018/07/19	0.0075
2018/07/20	0.0116
2018/07/21	0.0059
2018/07/22	0.0093
2018/07/23	0.0138
2018/07/24	0.0028
2018/07/25	0.0026
2018/07/26	0.0005
2018/07/27	0.0031
2018/07/28	0.0125
2018/07/29	0.0064
2018/07/30	0.0058
2018/07/31	0.0057
2018/08/01	0.0011
2018/08/02	0.0067
2018/08/03	0.0242
2018/08/04	0.0165
2018/08/05	0.0126
2018/08/06	0.0195
2018/08/07	0.0044
2018/08/08	0.0043
2018/08/09	0.0046
2018/08/10	0.0009
2018/08/11	0.0001
2018/08/12	0.0017
2018/08/13	0.0071
2018/08/14	0.0174
2018/08/15	0.0331
2018/08/16	0.0259
2018/08/17	0.0142
2018/08/18	0.0118
2018/08/19	0.0076
2018/08/20	0.0203
2018/08/21	0.0451
2018/08/22	0.0584
2018/08/23	0.0548
2018/08/24	0.0593
2018/08/25	0.0638
2018/08/26	0.0508
