Date	Flow(cfs)
2018/01/01	0.0769
2018/01/02	0.0761
2018/01/03	0.0324
2018/01/04	27.4063
2018/01/05	5.7246
2018/01/06	13.647
2018/01/07	4.148
2018/01/08	17.1
2018/01/09	366.0773
2018/01/10	59.7478
2018/01/11	41.0181
2018/01/12	33.1252
2018/01/13	28.0833
2018/01/14	24.0383
2018/01/15	20.4727
2018/01/16	17.5338
2018/01/17	14.9832
2018/01/18	12.7756
2018/01/19	21.4504
2018/01/20	11.4771
2018/01/21	8.1752
2018/01/22	12.2869
2018/01/23	12.6637
2018/01/24	6.0419
2018/01/25	29.7662
2018/01/26	11.8736
2018/01/27	5.5983
2018/01/28	4.0155
2018/01/29	3.4259
2018/01/30	2.9738
2018/01/31	2.6035
2018/02/01	2.2239
2018/02/02	1.9524
2018/02/03	1.7116
2018/02/04	1.4798
2018/02/05	1.3102
2018/02/06	1.1325
2018/02/07	0.9412
2018/02/08	0.8535
2018/02/09	0.7713
2018/02/10	0.6019
2018/02/11	0.4505
2018/02/12	0.3481
2018/02/13	0.2983
2018/02/14	0.2788
2018/02/15	0.2656
2018/02/16	0.2585
2018/02/17	0.2679
2018/02/18	0.264
2018/02/19	0.1556
2018/02/20	0.1011
2018/02/21	0.0896
2018/02/22	0.0911
2018/02/23	0.0633
2018/02/24	0.0579
2018/02/25	0.0597
2018/02/26	5.2625
2018/02/27	11.4341
2018/02/28	1.6613
2018/03/01	21.0408
2018/03/02	40.3288
2018/03/03	24.7095
2018/03/04	16.3386
2018/03/05	5.9783
2018/03/06	3.8579
2018/03/07	3.1328
2018/03/08	3.9038
2018/03/09	3.2953
2018/03/10	2.1531
2018/03/11	1.7849
2018/03/12	1.554
2018/03/13	13.6341
2018/03/14	18.0292
2018/03/15	10.4796
2018/03/16	12.9011
2018/03/17	21.6625
2018/03/18	25.0647
2018/03/19	9.4199
2018/03/20	4.8752
2018/03/21	19.9009
2018/03/22	80.0661
2018/03/23	38.1164
2018/03/24	22.1774
2018/03/25	18.9767
2018/03/26	12.5667
2018/03/27	9.8116
2018/03/28	8.4017
2018/03/29	7.2321
2018/03/30	6.2869
2018/03/31	5.4574
2018/04/01	4.6914
2018/04/02	4.0153
2018/04/03	3.5043
2018/04/04	3.0277
2018/04/05	2.5617
2018/04/06	16.7869
2018/04/07	156.6937
2018/04/08	35.0627
2018/04/09	19.636
2018/04/10	15.4892
2018/04/11	12.9762
2018/04/12	15.9367
2018/04/13	10.2829
2018/04/14	8.2656
2018/04/15	7.0618
2018/04/16	9.6526
2018/04/17	10.4857
2018/04/18	5.3968
2018/04/19	4.1584
2018/04/20	3.5984
2018/04/21	3.1551
2018/04/22	2.7635
2018/04/23	2.4429
2018/04/24	2.1637
2018/04/25	1.9063
2018/04/26	1.6448
2018/04/27	1.4537
2018/04/28	1.4294
2018/04/29	1.1681
2018/04/30	1.0131
2018/05/01	0.8605
2018/05/02	0.8667
2018/05/03	0.8115
2018/05/04	0.736
2018/05/05	0.6522
2018/05/06	0.6041
2018/05/07	0.5678
2018/05/08	0.5026
2018/05/09	0.4878
2018/05/10	0.4501
2018/05/11	0.3815
2018/05/12	0.3428
2018/05/13	0.3787
2018/05/14	0.376
2018/05/15	0.3463
2018/05/16	0.3474
2018/05/17	0.3497
2018/05/18	0.3337
2018/05/19	0.2893
2018/05/20	0.2317
2018/05/21	0.2598
2018/05/22	0.2618
2018/05/23	0.2883
2018/05/24	0.3394
2018/05/25	0.2398
2018/05/26	0.3322
2018/05/27	0.2829
2018/05/28	0.2372
2018/05/29	0.1909
2018/05/30	0.1103
2018/05/31	0.1105
2018/06/01	0.1696
2018/06/02	0.1777
2018/06/03	0.1534
2018/06/04	0.0872
2018/06/05	0.091
2018/06/06	0.1241
2018/06/07	0.1646
2018/06/08	0.1477
2018/06/09	0.1347
2018/06/10	0.0716
2018/06/11	0.0727
2018/06/12	0.1129
2018/06/13	0.0548
2018/06/14	0.0735
2018/06/15	0.1254
2018/06/16	0.1432
2018/06/17	0.1548
2018/06/18	0.132
2018/06/19	0.0861
2018/06/20	0.0727
2018/06/21	0.1004
2018/06/22	0.1041
2018/06/23	0.053
2018/06/24	0.0612
2018/06/25	0.0714
2018/06/26	0.0568
2018/06/27	0.0689
2018/06/28	0.0913
2018/06/29	0.0806
2018/06/30	0.0738
2018/07/01	0.062
2018/07/02	0.0424
2018/07/03	0.0319
2018/07/04	0.0587
2018/07/05	0.0914
2018/07/06	0.0315
2018/07/07	0.0118
2018/07/08	0.0111
2018/07/09	0.0151
2018/07/10	0.013
2018/07/11	0.0437
2018/07/12	0.0382
2018/07/13	0.0159
2018/07/14	0.0193
2018/07/15	0.0224
2018/07/16	0.0192
2018/07/17	0.0186
2018/07/18	0.0125
2018/07/19	0.0112
2018/07/20	0.0155
2018/07/21	0.0097
2018/07/22	0.0127
2018/07/23	0.0162
2018/07/24	0.0067
2018/07/25	0.0047
2018/07/26	0.0014
2018/07/27	0.0039
2018/07/28	0.0077
2018/07/29	0.0052
2018/07/30	0.0051
2018/07/31	0.0051
2018/08/01	0.0025
2018/08/02	0.007
2018/08/03	0.0259
2018/08/04	0.0208
2018/08/05	0.0155
2018/08/06	0.018
2018/08/07	0.0081
2018/08/08	0.0068
2018/08/09	0.0075
2018/08/10	0.0041
2018/08/11	0.0017
2018/08/12	0.004
2018/08/13	0.0094
2018/08/14	0.0197
2018/08/15	0.0312
2018/08/16	0.0293
2018/08/17	0.0192
2018/08/18	0.0123
2018/08/19	0.0056
2018/08/20	0.0129
2018/08/21	0.0236
2018/08/22	0.0438
2018/08/23	0.0444
2018/08/24	0.0467
2018/08/25	0.0518
2018/08/26	0.0299
2018/08/27	0.0265
2018/08/28	0.0464
2018/08/29	0.0508
2018/08/30	0.0566
2018/08/31	0.05
2018/09/01	0.0251
2018/09/02	0.0175
2018/09/03	0.0093
2018/09/04	0.0095
2018/09/05	0.0126
2018/09/06	0.0186
2018/09/07	0.0183
2018/09/08	0.0057
2018/09/09	0.0035
2018/09/10	0.0051
2018/09/11	0.003
2018/09/12	0.0021
2018/09/13	0.011
2018/09/14	0.0374
2018/09/15	0.0145
2018/09/16	0.0273
2018/09/17	0.0541
2018/09/18	0.0482
2018/09/19	0.0206
2018/09/20	0.0116
2018/09/21	0.0175
2018/09/22	0.0264
2018/09/23	0.0344
2018/09/24	0.0429
2018/09/25	0.0283
2018/09/26	0.0194
2018/09/27	0.0106
2018/09/28	0.0043
2018/09/29	0.0311
2018/09/30	0.056
2018/10/01	0.0375
2018/10/02	0.48
2018/10/03	1.0092
2018/10/04	0.183
2018/10/05	0.0541
2018/10/06	0.0228
2018/10/07	0.0059
2018/10/08	0.001
2018/10/09	0.028
2018/10/10	0.0371
2018/10/11	0.0326
2018/10/12	0.0156
2018/10/13	0.0077
2018/10/14	0.0058
2018/10/15	0.0018
2018/10/16	0.0009
2018/10/17	0.0021
2018/10/18	0.0024
2018/10/19	0.0053
2018/10/20	0.0213
2018/10/21	0.0256
2018/10/22	0.011
2018/10/23	0.0039
2018/10/24	0.0095
2018/10/25	0.0057
2018/10/26	0.0231
2018/10/27	0.038
2018/10/28	0.0401
2018/10/29	0.0131
2018/10/30	0.0018
2018/10/31	0.0006
2018/11/01	0.0119
2018/11/02	0.0194
2018/11/03	0.0269
2018/11/04	0.0103
2018/11/05	0.004
2018/11/06	0.0027
2018/11/07	0.0042
2018/11/08	0.0017
2018/11/09	0.0003
2018/11/10	0.0006
2018/11/11	0.0005
2018/11/12	0.0002
2018/11/13	0.0009
2018/11/14	0.0005
2018/11/15	0.001
2018/11/16	0.0014
2018/11/17	0.0183
2018/11/18	0.015
2018/11/19	0.0056
2018/11/20	0.0045
2018/11/21	0.0281
2018/11/22	35.7298
2018/11/23	23.9412
2018/11/24	35.4254
