Date	Flow(cfs)
2018/01/01	0.1558
2018/01/02	0.143
2018/01/03	0.5702
2018/01/04	13.7831
2018/01/05	15.212
2018/01/06	26.2336
2018/01/07	3.2543
2018/01/08	31.7024
2018/01/09	724.6685
2018/01/10	57.4513
2018/01/11	40.7307
2018/01/12	32.3529
2018/01/13	27.4488
2018/01/14	23.4397
2018/01/15	19.9169
2018/01/16	17.0674
2018/01/17	14.499
2018/01/18	12.3471
2018/01/19	19.7575
2018/01/20	9.9951
2018/01/21	7.9267
2018/01/22	27.2538
2018/01/23	14.5386
2018/01/24	6.9246
2018/01/25	21.7677
2018/01/26	21.7141
2018/01/27	7.9104
2018/01/28	5.4194
2018/01/29	4.4658
2018/01/30	3.769
2018/01/31	3.273
2018/02/01	2.8292
2018/02/02	2.4585
2018/02/03	2.1484
2018/02/04	1.8632
2018/02/05	1.6317
2018/02/06	1.4264
2018/02/07	1.1995
2018/02/08	1.1098
2018/02/09	0.9933
2018/02/10	0.8886
2018/02/11	0.7876
2018/02/12	0.6545
2018/02/13	0.5789
2018/02/14	0.5729
2018/02/15	0.5494
2018/02/16	0.5092
2018/02/17	0.4732
2018/02/18	0.4237
2018/02/19	0.1572
2018/02/20	0.3213
2018/02/21	0.3078
2018/02/22	0.3312
2018/02/23	0.1751
2018/02/24	0.2899
2018/02/25	0.3099
2018/02/26	6.4608
2018/02/27	8.5948
2018/02/28	2.2841
2018/03/01	39.8106
2018/03/02	80.2374
2018/03/03	62.1938
2018/03/04	39.1744
2018/03/05	17.227
2018/03/06	12.007
2018/03/07	9.5792
2018/03/08	16.9928
2018/03/09	8.8191
2018/03/10	6.2375
2018/03/11	5.2333
2018/03/12	4.4932
2018/03/13	12.8562
2018/03/14	33.995
2018/03/15	14.1588
2018/03/16	57.2018
2018/03/17	26.4457
2018/03/18	17.4616
2018/03/19	9.3869
2018/03/20	7.6902
2018/03/21	82.6618
2018/03/22	162.3398
2018/03/23	43.9553
2018/03/24	49.8794
2018/03/25	31.8448
2018/03/26	22.9606
2018/03/27	17.3005
2018/03/28	14.4504
2018/03/29	12.3129
2018/03/30	10.5505
2018/03/31	9.0652
2018/04/01	7.8082
2018/04/02	6.7387
2018/04/03	5.8279
2018/04/04	5.0183
2018/04/05	4.3387
2018/04/06	27.2397
2018/04/07	707.0209
2018/04/08	73.6805
2018/04/09	38.0925
2018/04/10	30.1189
2018/04/11	25.6473
2018/04/12	31.721
2018/04/13	19.3922
2018/04/14	16.1249
2018/04/15	13.6862
2018/04/16	18.2088
2018/04/17	16.0522
2018/04/18	9.1498
2018/04/19	7.6315
2018/04/20	6.5825
2018/04/21	5.6995
2018/04/22	4.9529
2018/04/23	4.297
2018/04/24	3.7651
2018/04/25	3.2972
2018/04/26	2.8871
2018/04/27	2.5604
2018/04/28	2.2724
2018/04/29	1.9842
2018/04/30	1.796
2018/05/01	1.6027
2018/05/02	1.4648
2018/05/03	1.3331
2018/05/04	1.2022
2018/05/05	1.0682
2018/05/06	0.9777
2018/05/07	0.8903
2018/05/08	0.818
2018/05/09	0.7833
2018/05/10	0.718
2018/05/11	0.6663
2018/05/12	0.5752
2018/05/13	0.5987
2018/05/14	0.573
2018/05/15	0.5341
2018/05/16	0.502
2018/05/17	0.4881
2018/05/18	0.4448
2018/05/19	0.4119
2018/05/20	0.4051
2018/05/21	0.4261
2018/05/22	0.3823
2018/05/23	0.385
2018/05/24	0.3745
2018/05/25	0.2975
2018/05/26	0.3347
2018/05/27	0.3306
2018/05/28	0.3109
2018/05/29	0.2504
2018/05/30	0.1844
2018/05/31	0.2437
2018/06/01	0.2808
2018/06/02	0.271
2018/06/03	0.2203
2018/06/04	0.1395
2018/06/05	0.1906
2018/06/06	0.2286
2018/06/07	0.2237
2018/06/08	0.2129
2018/06/09	0.1925
2018/06/10	0.1162
2018/06/11	0.1567
2018/06/12	0.1971
2018/06/13	0.1018
2018/06/14	0.1388
2018/06/15	0.1965
2018/06/16	0.1888
2018/06/17	0.1913
2018/06/18	0.1828
2018/06/19	0.1466
2018/06/20	0.136
2018/06/21	0.1617
2018/06/22	0.1602
2018/06/23	0.1034
2018/06/24	0.0865
2018/06/25	0.1215
2018/06/26	0.1368
2018/06/27	0.1291
2018/06/28	0.1332
2018/06/29	0.1135
2018/06/30	0.1218
2018/07/01	0.1067
2018/07/02	0.0897
2018/07/03	0.0789
2018/07/04	0.1281
2018/07/05	0.1429
2018/07/06	0.024
2018/07/07	0.0523
2018/07/08	0.0748
2018/07/09	0.0627
2018/07/10	0.0786
2018/07/11	0.103
2018/07/12	0.09
2018/07/13	0.0079
2018/07/14	0.0461
2018/07/15	0.0429
2018/07/16	0.0831
2018/07/17	0.0807
2018/07/18	0.0836
2018/07/19	0.0545
2018/07/20	0.065
2018/07/21	0.0333
2018/07/22	0.0299
2018/07/23	0.0428
2018/07/24	0.0252
2018/07/25	0.0483
2018/07/26	0.0063
2018/07/27	0.0454
2018/07/28	0.0567
2018/07/29	0.0571
2018/07/30	0.069
2018/07/31	0.056
2018/08/01	0.0275
2018/08/02	0.0547
2018/08/03	0.0829
2018/08/04	0.0758
2018/08/05	0.0701
2018/08/06	0.0864
2018/08/07	0.0547
2018/08/08	0.0605
2018/08/09	0.0553
2018/08/10	0.0361
2018/08/11	0.0168
2018/08/12	0.0536
2018/08/13	0.0545
2018/08/14	0.0587
2018/08/15	0.0769
2018/08/16	0.0766
2018/08/17	0.0591
2018/08/18	0.0526
2018/08/19	0.0573
2018/08/20	0.0797
2018/08/21	0.1063
2018/08/22	0.1136
2018/08/23	0.1199
2018/08/24	0.1129
2018/08/25	0.1108
2018/08/26	0.1162
2018/08/27	0.109
2018/08/28	0.1066
2018/08/29	0.0984
2018/08/30	0.1172
2018/08/31	0.118
2018/09/01	0.103
2018/09/02	0.0941
2018/09/03	0.0683
2018/09/04	0.0698
2018/09/05	0.0647
2018/09/06	0.0998
2018/09/07	0.109
2018/09/08	0.0778
2018/09/09	0.0985
2018/09/10	0.1057
2018/09/11	0.0627
2018/09/12	0.0625
2018/09/13	0.1011
2018/09/14	0.1038
2018/09/15	0.035
2018/09/16	0.1017
2018/09/17	0.1047
2018/09/18	0.099
2018/09/19	0.0976
2018/09/20	0.0895
2018/09/21	0.0882
2018/09/22	0.0955
2018/09/23	0.0989
2018/09/24	0.0968
2018/09/25	0.0918
2018/09/26	0.0765
2018/09/27	0.0697
2018/09/28	0.0607
2018/09/29	0.0915
2018/09/30	0.102
2018/10/01	0.0604
2018/10/02	3.5092
2018/10/03	1.4477
2018/10/04	0.125
2018/10/05	0.0967
2018/10/06	0.0596
2018/10/07	0.0147
2018/10/08	0.0016
2018/10/09	0.0722
2018/10/10	0.0786
2018/10/11	0.0783
2018/10/12	0.077
2018/10/13	0.0341
2018/10/14	0.072
2018/10/15	0.0394
2018/10/16	0.0342
2018/10/17	0.0727
2018/10/18	0.081
2018/10/19	0.0769
2018/10/20	0.0749
2018/10/21	0.0732
2018/10/22	0.0803
2018/10/23	0.0862
2018/10/24	0.0858
2018/10/25	0.0691
2018/10/26	0.0681
2018/10/27	0.0695
2018/10/28	0.0681
2018/10/29	0.0654
2018/10/30	0.0664
2018/10/31	0.0692
2018/11/01	0.0566
2018/11/02	0.0654
2018/11/03	0.0714
2018/11/04	0.065
2018/11/05	0.0729
2018/11/06	0.0712
2018/11/07	0.0649
2018/11/08	0.0596
2018/11/09	0.0057
2018/11/10	0.006
2018/11/11	0.0458
2018/11/12	0.0043
2018/11/13	0.0011
2018/11/14	0.0008
2018/11/15	0.051
2018/11/16	0.0601
2018/11/17	0.0658
2018/11/18	0.0709
2018/11/19	0.0705
2018/11/20	0.0698
2018/11/21	7.8403
2018/11/22	77.8822
2018/11/23	47.8614
2018/11/24	32.9047
2018/11/25	2.6574
2018/11/26	0.4546
2018/11/27	1.9575
2018/11/28	19.2708
2018/11/29	171.2065
2018/11/30	102.4981
2018/12/01	43.5017
2018/12/02	33.1191
2018/12/03	19.69
2018/12/04	15.9332
2018/12/05	35.1163
2018/12/06	18.7685
2018/12/07	11.5979
2018/12/08	9.4397
2018/12/09	7.9957
2018/12/10	6.8108
2018/12/11	5.8186
2018/12/12	4.9705
2018/12/13	4.2378
2018/12/14	3.6066
2018/12/15	4.174
2018/12/16	17.1925
2018/12/17	73.1272
2018/12/18	10.8123
2018/12/19	6.6685
2018/12/20	5.3139
2018/12/21	7.1211
2018/12/22	5.4504
2018/12/23	6.268
2018/12/24	8.6948
2018/12/25	63.5964
2018/12/26	10.837
2018/12/27	6.7895
2018/12/28	5.1574
2018/12/29	4.4853
2018/12/30	3.8901
2018/12/31	3.3103
2019/01/01	2.5957
2019/01/02	2.3582
2019/01/03	2.1093
2019/01/04	1.8548
2019/01/05	3.8434
2019/01/06	76.4687
2019/01/07	442.8469
2019/01/08	49.4011
2019/01/09	50.3431
2019/01/10	75.1674
2019/01/11	33.8223
2019/01/12	34.4358
2019/01/13	24.4797
2019/01/14	20.3438
2019/01/15	32.118
2019/01/16	127.7191
2019/01/17	336.6201
2019/01/18	87.5106
2019/01/19	88.2388
2019/01/20	47.4743
2019/01/21	52.4933
2019/01/22	32.603
2019/01/23	27.2148
2019/01/24	23.2118
2019/01/25	19.7022
2019/01/26	16.7776
2019/01/27	14.2961
2019/01/28	12.3365
2019/01/29	10.6462
2019/01/30	9.1864
2019/01/31	17.7747
2019/02/01	9.584
2019/02/02	48.9732
2019/02/03	30.4433
2019/02/04	80.4847
2019/02/05	63.2187
2019/02/06	25.0149
2019/02/07	19.2357
2019/02/08	19.9992
2019/02/09	39.9424
2019/02/10	81.1092
2019/02/11	26.6342
2019/02/12	20.0772
2019/02/13	329.8243
2019/02/14	519.4297
2019/02/15	220.58
2019/02/16	142.0985
2019/02/17	91.1604
2019/02/18	67.4333
2019/02/19	54.9475
2019/02/20	46.1495
2019/02/21	38.9206
2019/02/22	33.6053
2019/02/23	29.4552
2019/02/24	25.9474
2019/02/25	23.9702
2019/02/26	58.6931
2019/02/27	196.8238
2019/02/28	100.2862
2019/03/01	43.6569
2019/03/02	118.5527
2019/03/03	54.3181
2019/03/04	51.6451
2019/03/05	40.929
2019/03/06	167.4736
2019/03/07	99.5003
2019/03/08	43.934
2019/03/09	37.2678
2019/03/10	57.9443
2019/03/11	83.848
2019/03/12	30.2827
2019/03/13	25.3373
2019/03/14	21.9733
2019/03/15	19.0333
2019/03/16	16.5464
2019/03/17	14.4326
2019/03/18	12.6322
2019/03/19	11.0668
2019/03/20	49.4494
2019/03/21	23.7408
2019/03/22	18.717
2019/03/23	57.4395
2019/03/24	16.9765
2019/03/25	20.7249
2019/03/26	49.7435
2019/03/27	32.6382
2019/03/28	29.4817
2019/03/29	26.0746
2019/03/30	13.0218
2019/03/31	10.5308
2019/04/01	10.2527
2019/04/02	12.1275
2019/04/03	13.5727
2019/04/04	7.5778
2019/04/05	9.859
2019/04/06	15.6156
2019/04/07	9.182
2019/04/08	4.8056
2019/04/09	3.9301
2019/04/10	3.6231
2019/04/11	3.3714
2019/04/12	3.1071
2019/04/13	2.9239
2019/04/14	2.7066
2019/04/15	2.6881
2019/04/16	14.9961
2019/04/17	3.304
2019/04/18	2.2463
2019/04/19	2.0585
2019/04/20	1.9185
2019/04/21	1.8484
2019/04/22	1.7813
2019/04/23	1.6892
2019/04/24	1.5793
2019/04/25	1.5393
2019/04/26	1.5004
2019/04/27	1.4512
2019/04/28	1.4105
2019/04/29	1.3673
2019/04/30	1.313
2019/05/01	1.2793
2019/05/02	1.224
2019/05/03	1.1877
2019/05/04	1.1693
2019/05/05	1.1357
2019/05/06	1.0982
2019/05/07	1.0706
2019/05/08	1.0387
2019/05/09	0.9867
2019/05/10	0.9756
2019/05/11	0.9191
2019/05/12	0.9001
2019/05/13	0.8789
2019/05/14	0.8003
2019/05/15	8.2046
2019/05/16	31.2402
2019/05/17	25.5151
2019/05/18	18.8454
2019/05/19	159.9569
2019/05/20	30.1773
2019/05/21	30.1119
2019/05/22	21.6041
2019/05/23	12.2063
2019/05/24	9.8083
2019/05/25	8.327
2019/05/26	7.0634
2019/05/27	6.264
2019/05/28	5.5483
2019/05/29	4.777
2019/05/30	4.1745
2019/05/31	3.6919
2019/06/01	3.2443
2019/06/02	2.8584
2019/06/03	2.5493
2019/06/04	2.2621
2019/06/05	1.9756
2019/06/06	1.7392
2019/06/07	1.5831
2019/06/08	1.4521
2019/06/09	1.259
2019/06/10	1.0427
2019/06/11	0.9779
2019/06/12	0.8634
2019/06/13	0.8554
2019/06/14	0.9038
2019/06/15	0.9045
2019/06/16	0.8798
2019/06/17	0.8049
2019/06/18	0.7486
2019/06/19	0.6679
2019/06/20	0.6029
2019/06/21	0.6339
2019/06/22	0.596
2019/06/23	0.5789
2019/06/24	0.4865
2019/06/25	0.3581
2019/06/26	0.4343
2019/06/27	0.4943
2019/06/28	0.3683
2019/06/29	0.496
2019/06/30	0.4934
2019/07/01	0.4745
2019/07/02	0.4422
2019/07/03	0.3454
2019/07/04	0.4346
2019/07/05	0.3964
2019/07/06	0.3558
2019/07/07	0.3407
2019/07/08	0.3882
2019/07/09	0.3896
2019/07/10	0.3207
2019/07/11	0.3139
2019/07/12	0.2726
2019/07/13	0.2861
2019/07/14	0.2611
2019/07/15	0.2293
2019/07/16	0.2153
2019/07/17	0.2961
2019/07/18	0.2506
2019/07/19	0.2864
2019/07/20	0.3014
2019/07/21	0.2944
2019/07/22	0.1533
2019/07/23	0.2236
2019/07/24	0.2718
2019/07/25	0.1711
2019/07/26	0.197
2019/07/27	0.2738
2019/07/28	0.2061
2019/07/29	0.1534
2019/07/30	0.2609
2019/07/31	0.2797
2019/08/01	0.253
2019/08/02	0.2438
2019/08/03	0.2423
2019/08/04	0.2385
2019/08/05	0.2388
2019/08/06	0.1722
2019/08/07	0.2338
2019/08/08	0.2381
2019/08/09	0.1628
2019/08/10	0.232
2019/08/11	0.2676
2019/08/12	0.1901
2019/08/13	0.2077
2019/08/14	0.1955
2019/08/15	0.1819
2019/08/16	0.1527
2019/08/17	0.1615
2019/08/18	0.2611
2019/08/19	0.2824
2019/08/20	0.2745
2019/08/21	0.2528
2019/08/22	0.1638
2019/08/23	0.1701
2019/08/24	0.193
2019/08/25	0.1339
2019/08/26	0.1521
2019/08/27	0.1215
2019/08/28	0.0781
2019/08/29	0.1665
2019/08/30	0.2347
2019/08/31	0.2382
2019/09/01	0.1946
2019/09/02	0.1676
2019/09/03	0.2103
2019/09/04	0.1994
2019/09/05	0.1509
2019/09/06	0.2205
2019/09/07	0.2386
2019/09/08	0.2409
2019/09/09	0.2183
2019/09/10	0.2188
2019/09/11	0.2273
2019/09/12	0.2183
2019/09/13	0.1797
2019/09/14	0.1689
2019/09/15	0.1934
