Date	Flow(cfs)
2018/01/01	0.6919
2018/01/02	0.6836
2018/01/03	0.3554
2018/01/04	35.2369
2018/01/05	16.3638
2018/01/06	32.8386
2018/01/07	10.74
2018/01/08	12.5854
2018/01/09	831.067
2018/01/10	186.5477
2018/01/11	108.3343
2018/01/12	70.2133
2018/01/13	57.4544
2018/01/14	48.0521
2018/01/15	40.8328
2018/01/16	35.1838
2018/01/17	30.5648
2018/01/18	26.8731
2018/01/19	33.2032
2018/01/20	31.2451
2018/01/21	19.8155
2018/01/22	16.3424
2018/01/23	20.1489
2018/01/24	15.6006
2018/01/25	58.909
2018/01/26	36.9126
2018/01/27	15.8734
2018/01/28	8.4588
2018/01/29	6.7694
2018/01/30	5.7469
2018/01/31	5.4221
2018/02/01	4.8148
2018/02/02	4.3026
2018/02/03	3.9616
2018/02/04	3.5971
2018/02/05	3.4318
2018/02/06	3.0757
2018/02/07	2.5642
2018/02/08	2.6345
2018/02/09	2.5475
2018/02/10	2.0882
2018/02/11	1.8228
2018/02/12	2.0332
2018/02/13	1.9348
2018/02/14	1.7188
2018/02/15	1.8052
2018/02/16	1.7531
2018/02/17	1.6317
2018/02/18	1.634
2018/02/19	1.0342
2018/02/20	1.2378
2018/02/21	1.2922
2018/02/22	1.4358
2018/02/23	4.0259
2018/02/24	1.9299
2018/02/25	1.4179
2018/02/26	1.3352
2018/02/27	41.6102
2018/02/28	8.0875
2018/03/01	50.7128
2018/03/02	137.6189
2018/03/03	154.9446
2018/03/04	86.4813
2018/03/05	25.582
2018/03/06	17.6743
2018/03/07	14.2692
2018/03/08	12.9459
2018/03/09	11.3175
2018/03/10	9.8023
2018/03/11	8.8774
2018/03/12	7.9206
2018/03/13	51.9983
2018/03/14	95.6539
2018/03/15	47.4976
2018/03/16	152.9756
2018/03/17	61.5649
2018/03/18	54.1823
2018/03/19	24.0351
2018/03/20	17.9831
2018/03/21	35.4898
2018/03/22	323.6148
2018/03/23	174.0191
2018/03/24	94.3291
2018/03/25	79.3791
2018/03/26	48.5166
2018/03/27	37.2115
2018/03/28	32.5311
2018/03/29	29.0714
2018/03/30	26.05
2018/03/31	23.3391
2018/04/01	21.0823
2018/04/02	19.2752
2018/04/03	17.4428
2018/04/04	15.4022
2018/04/05	13.5812
2018/04/06	26.7124
2018/04/07	183.6853
2018/04/08	38.8453
2018/04/09	22.4352
2018/04/10	17.0838
2018/04/11	15.4427
2018/04/12	21.8475
2018/04/13	17.6669
2018/04/14	12.5985
2018/04/15	11.0967
2018/04/16	12.5126
2018/04/17	29.2557
2018/04/18	16.3362
2018/04/19	9.7547
2018/04/20	8.2426
2018/04/21	7.5933
2018/04/22	6.9279
2018/04/23	6.3782
2018/04/24	6.0799
2018/04/25	5.7455
2018/04/26	5.4357
2018/04/27	5.28
2018/04/28	5.0192
2018/04/29	4.8113
2018/04/30	4.6693
2018/05/01	4.4692
2018/05/02	4.2927
2018/05/03	4.0033
2018/05/04	3.6676
2018/05/05	3.2048
2018/05/06	3.2151
2018/05/07	3.0712
2018/05/08	2.8663
2018/05/09	2.7675
2018/05/10	2.721
2018/05/11	2.6986
2018/05/12	2.1109
2018/05/13	2.3604
2018/05/14	2.4688
2018/05/15	2.3962
2018/05/16	2.3506
2018/05/17	2.2806
2018/05/18	2.174
2018/05/19	2.058
2018/05/20	2.0534
2018/05/21	2.0727
2018/05/22	1.9591
2018/05/23	1.8914
2018/05/24	1.8242
2018/05/25	1.5061
2018/05/26	1.8254
2018/05/27	1.7491
2018/05/28	1.5007
2018/05/29	1.2586
2018/05/30	1.1671
2018/05/31	1.3454
2018/06/01	1.4406
2018/06/02	1.2512
2018/06/03	1.0941
2018/06/04	0.8066
2018/06/05	0.9967
2018/06/06	1.2614
2018/06/07	1.2701
2018/06/08	1.1472
2018/06/09	1.0283
2018/06/10	0.7297
2018/06/11	0.5006
2018/06/12	0.7032
2018/06/13	0.6027
2018/06/14	0.818
2018/06/15	1.0589
2018/06/16	1.0723
2018/06/17	1.0654
2018/06/18	1.0319
2018/06/19	0.7283
2018/06/20	0.7116
2018/06/21	0.8181
2018/06/22	0.7618
2018/06/23	0.4083
2018/06/24	0.4555
2018/06/25	0.7213
2018/06/26	0.6943
2018/06/27	0.7154
2018/06/28	0.7991
2018/06/29	0.783
2018/06/30	0.62
2018/07/01	0.4712
2018/07/02	0.5374
2018/07/03	0.5766
2018/07/04	0.7125
2018/07/05	0.7773
2018/07/06	0.3694
2018/07/07	0.1392
2018/07/08	0.1185
2018/07/09	0.1924
2018/07/10	0.1622
2018/07/11	0.4596
2018/07/12	0.5249
2018/07/13	0.3497
2018/07/14	0.3585
2018/07/15	0.3203
2018/07/16	0.319
2018/07/17	0.3303
2018/07/18	0.2812
2018/07/19	0.3732
2018/07/20	0.438
2018/07/21	0.3423
2018/07/22	0.3523
2018/07/23	0.3143
2018/07/24	0.1114
2018/07/25	0.0458
2018/07/26	0.0145
2018/07/27	0.1231
2018/07/28	0.1919
2018/07/29	0.1186
2018/07/30	0.0755
2018/07/31	0.0962
2018/08/01	0.0797
2018/08/02	0.0747
2018/08/03	0.3007
2018/08/04	0.1904
2018/08/05	0.2063
2018/08/06	0.2266
2018/08/07	0.1849
2018/08/08	0.1735
2018/08/09	0.2193
2018/08/10	0.1405
2018/08/11	0.1065
2018/08/12	0.1316
2018/08/13	0.2854
2018/08/14	0.3689
2018/08/15	0.4385
2018/08/16	0.4453
2018/08/17	0.3407
2018/08/18	0.2255
