Date	Flow(cfs)
2018/01/01	0.3902
2018/01/02	0.4409
2018/01/03	0.2873
2018/01/04	17.421
2018/01/05	5.817
2018/01/06	10.2683
2018/01/07	4.574
2018/01/08	84.2775
2018/01/09	546.3213
2018/01/10	27.2225
2018/01/11	6.5934
2018/01/12	2.8611
2018/01/13	1.8187
2018/01/14	1.4203
2018/01/15	1.2755
2018/01/16	1.2868
2018/01/17	1.1881
2018/01/18	1.1297
2018/01/19	4.4838
2018/01/20	2.4275
2018/01/21	1.1751
2018/01/22	2.7663
2018/01/23	3.1641
2018/01/24	2.2929
2018/01/25	19.3681
2018/01/26	6.2138
2018/01/27	2.0452
2018/01/28	1.0688
2018/01/29	0.9632
2018/01/30	0.9119
2018/01/31	0.9109
2018/02/01	0.8752
2018/02/02	0.8401
2018/02/03	0.8444
2018/02/04	0.847
2018/02/05	0.8199
2018/02/06	0.7697
2018/02/07	0.7356
2018/02/08	0.7391
2018/02/09	0.7368
2018/02/10	0.7022
2018/02/11	0.6179
2018/02/12	0.6013
2018/02/13	0.6349
2018/02/14	0.6493
2018/02/15	0.6416
2018/02/16	0.634
2018/02/17	0.6274
2018/02/18	0.6127
2018/02/19	0.4191
2018/02/20	0.545
2018/02/21	0.518
2018/02/22	0.5542
2018/02/23	1.3505
2018/02/24	1.6228
2018/02/25	0.7347
2018/02/26	1.8943
2018/02/27	16.0984
2018/02/28	3.6925
2018/03/01	19.5235
2018/03/02	63.2858
2018/03/03	79.8049
2018/03/04	65.584
2018/03/05	7.5038
2018/03/06	2.2021
2018/03/07	1.3732
2018/03/08	2.2551
2018/03/09	1.4712
2018/03/10	1.1073
2018/03/11	1.0342
2018/03/12	0.9992
2018/03/13	5.1967
2018/03/14	19.3982
2018/03/15	12.3813
2018/03/16	107.506
2018/03/17	12.2316
2018/03/18	13.3817
2018/03/19	6.1734
2018/03/20	4.2408
2018/03/21	86.6477
2018/03/22	134.6208
2018/03/23	18.627
2018/03/24	82.3799
2018/03/25	12.6625
2018/03/26	7.1368
2018/03/27	4.1548
2018/03/28	3.3557
2018/03/29	3.0397
2018/03/30	2.8283
2018/03/31	2.6735
2018/04/01	2.5212
2018/04/02	2.3844
2018/04/03	2.2969
2018/04/04	2.2017
2018/04/05	1.9777
2018/04/06	16.2045
2018/04/07	364.0285
2018/04/08	20.0643
2018/04/09	7.9386
2018/04/10	4.9438
2018/04/11	4.0346
2018/04/12	12.3285
2018/04/13	5.9845
2018/04/14	3.771
2018/04/15	3.1982
2018/04/16	5.6762
2018/04/17	7.3918
2018/04/18	5.9797
2018/04/19	3.3788
2018/04/20	2.7832
2018/04/21	2.5947
2018/04/22	2.4779
2018/04/23	2.3483
2018/04/24	2.2271
2018/04/25	2.1449
2018/04/26	1.9897
2018/04/27	1.9069
2018/04/28	1.86
2018/04/29	1.7963
2018/04/30	1.7806
2018/05/01	1.7319
2018/05/02	1.6677
2018/05/03	1.5949
2018/05/04	1.5781
2018/05/05	1.442
2018/05/06	1.2953
2018/05/07	1.2561
2018/05/08	1.2289
2018/05/09	1.1753
2018/05/10	1.1322
2018/05/11	1.1388
2018/05/12	1.0457
2018/05/13	1.0135
2018/05/14	1.0068
2018/05/15	0.9239
2018/05/16	0.7957
2018/05/17	0.9112
2018/05/18	0.8323
2018/05/19	0.7637
2018/05/20	0.7421
2018/05/21	0.8516
2018/05/22	0.7422
2018/05/23	0.6933
2018/05/24	0.6871
2018/05/25	0.5399
2018/05/26	0.7408
2018/05/27	0.7549
2018/05/28	0.6704
2018/05/29	0.5226
2018/05/30	0.2855
2018/05/31	0.3622
2018/06/01	0.5095
2018/06/02	0.4989
2018/06/03	0.3665
2018/06/04	0.1647
2018/06/05	0.1607
2018/06/06	0.2789
2018/06/07	0.3037
2018/06/08	0.2818
2018/06/09	0.2163
2018/06/10	0.1951
2018/06/11	0.2055
2018/06/12	0.2457
2018/06/13	0.1332
2018/06/14	0.0733
2018/06/15	0.1847
2018/06/16	0.2625
2018/06/17	0.3137
2018/06/18	0.2335
2018/06/19	0.1572
2018/06/20	0.1107
2018/06/21	0.1718
2018/06/22	0.1903
2018/06/23	0.1097
2018/06/24	0.0771
2018/06/25	0.0802
2018/06/26	0.116
2018/06/27	0.0618
2018/06/28	0.1235
2018/06/29	0.1022
2018/06/30	0.1089
2018/07/01	0.0809
2018/07/02	0.0394
2018/07/03	0.0446
2018/07/04	0.0797
2018/07/05	0.1353
2018/07/06	0.047
2018/07/07	0.0272
2018/07/08	0.0237
2018/07/09	0.0072
2018/07/10	0.0341
2018/07/11	0.0711
2018/07/12	0.0624
2018/07/13	0.0187
2018/07/14	0.0024
2018/07/15	0.0003
2018/07/16	0.033
2018/07/17	0.0314
2018/07/18	0.0356
2018/07/19	0.0125
2018/07/20	0.0134
2018/07/21	0.0051
2018/07/22	0.0006
2018/07/23	0.005
2018/07/24	0.0025
2018/07/25	0.0008
2018/07/26	0.0002
2018/07/27	0.0001
2018/07/28	0.0389
2018/07/29	0.0211
2018/07/30	0.006
2018/07/31	0.0235
2018/08/01	0.0098
2018/08/02	0.0014
2018/08/03	0.0555
2018/08/04	0.0484
2018/08/05	0.0424
2018/08/06	0.0572
2018/08/07	0.0381
2018/08/08	0.0323
2018/08/09	0.0372
2018/08/10	0.0197
2018/08/11	0.0045
2018/08/12	0.0156
2018/08/13	0.0068
2018/08/14	0.0101
2018/08/15	0.0322
2018/08/16	0.0453
2018/08/17	0.0427
2018/08/18	0.0353
2018/08/19	0.0273
2018/08/20	0.0442
2018/08/21	0.0444
2018/08/22	0.0796
2018/08/23	0.0829
2018/08/24	0.1067
2018/08/25	0.1249
2018/08/26	0.093
2018/08/27	0.0787
