Date	Flow(cfs)
2018/01/01	1.1785
2018/01/02	1.1139
2018/01/03	0.9886
2018/01/04	2.3038
2018/01/05	6.8498
2018/01/06	9.4663
2018/01/07	2.0169
2018/01/08	53.5101
2018/01/09	682.4437
2018/01/10	99.7955
2018/01/11	40.226
2018/01/12	23.2778
2018/01/13	15.964
2018/01/14	12.6274
2018/01/15	11.0083
2018/01/16	15.9617
2018/01/17	11.4598
2018/01/18	9.2077
2018/01/19	18.1084
2018/01/20	17.5207
2018/01/21	8.8574
2018/01/22	72.6187
2018/01/23	23.8545
2018/01/24	24.9909
2018/01/25	72.2344
2018/01/26	28.8724
2018/01/27	18.1957
2018/01/28	12.6296
2018/01/29	10.3346
2018/01/30	9.2644
2018/01/31	8.7033
2018/02/01	7.9983
2018/02/02	7.4622
2018/02/03	6.9656
2018/02/04	6.5282
2018/02/05	6.1906
2018/02/06	5.7733
2018/02/07	5.3903
2018/02/08	5.2069
2018/02/09	5.0032
2018/02/10	4.7897
2018/02/11	4.6534
2018/02/12	4.3547
2018/02/13	4.1776
2018/02/14	4.2162
2018/02/15	3.9834
2018/02/16	3.8668
2018/02/17	3.7778
2018/02/18	3.5101
2018/02/19	2.8748
2018/02/20	3.2566
2018/02/21	3.2498
2018/02/22	3.0571
2018/02/23	2.8322
2018/02/24	3.0186
2018/02/25	2.934
2018/02/26	5.078
2018/02/27	5.5453
2018/02/28	3.5104
2018/03/01	77.0045
2018/03/02	96.3072
2018/03/03	55.2731
2018/03/04	65.9269
2018/03/05	18.2425
2018/03/06	11.9622
2018/03/07	9.8128
2018/03/08	21.045
2018/03/09	10.837
2018/03/10	8.6684
2018/03/11	7.6674
2018/03/12	7.6896
2018/03/13	17.9739
2018/03/14	72.6385
2018/03/15	23.2976
2018/03/16	93.0679
2018/03/17	31.8336
2018/03/18	24.3375
2018/03/19	14.6686
2018/03/20	12.9607
2018/03/21	128.8151
2018/03/22	291.2596
2018/03/23	79.2728
2018/03/24	106.569
2018/03/25	38.8764
2018/03/26	26.7584
2018/03/27	22.3336
2018/03/28	19.8529
2018/03/29	17.955
2018/03/30	16.519
2018/03/31	15.6285
2018/04/01	14.697
2018/04/02	13.881
2018/04/03	12.9226
2018/04/04	12.4792
2018/04/05	12.4876
2018/04/06	138.3878
2018/04/07	1052.7183
2018/04/08	228.9558
2018/04/09	74.2604
2018/04/10	51.2309
2018/04/11	42.2183
2018/04/12	53.3772
2018/04/13	33.9604
2018/04/14	29.966
2018/04/15	29.1312
2018/04/16	32.2159
2018/04/17	25.4157
2018/04/18	23.0721
2018/04/19	20.1039
2018/04/20	18.3283
2018/04/21	16.9735
2018/04/22	15.7005
2018/04/23	14.7008
2018/04/24	13.8078
2018/04/25	12.9705
2018/04/26	12.1145
2018/04/27	11.3355
2018/04/28	10.6756
2018/04/29	9.9952
2018/04/30	9.3312
2018/05/01	8.8216
2018/05/02	8.4944
2018/05/03	8.1501
