Date	Flow(cfs)
2018/01/01	0.3026
2018/01/02	0.2766
2018/01/03	0.2299
2018/01/04	10.8444
2018/01/05	2.9668
2018/01/06	12.9929
2018/01/07	2.7686
2018/01/08	13.9452
2018/01/09	465.7558
2018/01/10	83.1385
2018/01/11	61.0325
2018/01/12	49.2608
2018/01/13	41.1879
2018/01/14	34.8878
2018/01/15	29.8948
2018/01/16	26.2936
2018/01/17	22.6545
2018/01/18	19.4617
2018/01/19	35.3088
2018/01/20	19.0612
2018/01/21	15.2174
2018/01/22	19.0611
2018/01/23	15.7089
2018/01/24	10.9771
2018/01/25	41.0024
2018/01/26	17.0418
2018/01/27	12.0177
2018/01/28	10.032
2018/01/29	8.8136
2018/01/30	7.7708
2018/01/31	6.7771
2018/02/01	5.912
2018/02/02	5.2865
2018/02/03	4.676
2018/02/04	4.1274
2018/02/05	3.7101
2018/02/06	3.265
2018/02/07	2.8676
2018/02/08	2.6037
2018/02/09	2.3374
2018/02/10	1.9379
2018/02/11	1.5837
2018/02/12	1.228
2018/02/13	1.1076
2018/02/14	1.1243
2018/02/15	1.0359
2018/02/16	1.0142
2018/02/17	1.0352
2018/02/18	0.8636
2018/02/19	0.3613
2018/02/20	0.3598
2018/02/21	0.4956
2018/02/22	0.4388
2018/02/23	0.2108
2018/02/24	0.3181
2018/02/25	0.378
2018/02/26	4.896
2018/02/27	4.1517
2018/02/28	0.8491
2018/03/01	21.1255
2018/03/02	52.9329
2018/03/03	34.4385
2018/03/04	25.0507
2018/03/05	15.0899
2018/03/06	11.99
2018/03/07	10.2395
2018/03/08	11.2339
2018/03/09	8.7404
2018/03/10	7.2049
2018/03/11	6.2485
2018/03/12	5.5525
2018/03/13	14.6071
2018/03/14	36.1706
2018/03/15	23.1937
2018/03/16	29.6737
2018/03/17	34.7506
2018/03/18	39.909
2018/03/19	21.5896
2018/03/20	17.3814
2018/03/21	49.3653
2018/03/22	116.4155
2018/03/23	50.4435
2018/03/24	58.1957
2018/03/25	35.8908
2018/03/26	28.4074
2018/03/27	24.6419
2018/03/28	21.4631
2018/03/29	18.6309
2018/03/30	16.1974
2018/03/31	14.1236
2018/04/01	12.2605
2018/04/02	10.6578
2018/04/03	9.4368
2018/04/04	8.3943
2018/04/05	7.4459
2018/04/06	21.1717
2018/04/07	289.7591
2018/04/08	61.4098
2018/04/09	43.0712
2018/04/10	35.3683
2018/04/11	30.1122
2018/04/12	37.6984
2018/04/13	25.2047
2018/04/14	21.8501
2018/04/15	19.0268
2018/04/16	19.4597
