Date	Flow(cfs)
2018/01/01	0.2279
2018/01/02	0.2289
2018/01/03	0.0706
2018/01/04	0.6183
2018/01/05	12.785
2018/01/06	7.7579
2018/01/07	3.7404
2018/01/08	4.7388
2018/01/09	394.384
2018/01/10	55.799
2018/01/11	30.1783
2018/01/12	20.8822
2018/01/13	16.7
2018/01/14	13.8663
2018/01/15	11.7133
2018/01/16	10.021
2018/01/17	8.6353
2018/01/18	7.4159
2018/01/19	10.938
2018/01/20	9.9098
2018/01/21	5.2129
2018/01/22	4.8633
2018/01/23	6.5551
2018/01/24	3.7878
2018/01/25	14.5888
2018/01/26	6.5906
2018/01/27	3.0661
2018/01/28	2.1128
2018/01/29	1.7999
2018/01/30	1.5403
2018/01/31	1.5112
2018/02/01	1.2991
2018/02/02	1.188
2018/02/03	1.0781
2018/02/04	0.9347
2018/02/05	0.9247
2018/02/06	0.8349
2018/02/07	0.6367
2018/02/08	0.7073
2018/02/09	0.6784
2018/02/10	0.5227
2018/02/11	0.4527
2018/02/12	0.5037
2018/02/13	0.4431
2018/02/14	0.4092
2018/02/15	0.5066
2018/02/16	0.4706
2018/02/17	0.4609
2018/02/18	0.4626
2018/02/19	0.441
2018/02/20	0.4754
2018/02/21	0.3003
2018/02/22	0.395
2018/02/23	0.8584
2018/02/24	0.6407
2018/02/25	0.4239
2018/02/26	1.5792
2018/02/27	7.2427
2018/02/28	1.2341
2018/03/01	8.2096
2018/03/02	34.955
2018/03/03	42.5993
2018/03/04	14.926
2018/03/05	5.263
2018/03/06	3.1659
2018/03/07	2.5326
2018/03/08	3.3244
2018/03/09	2.9393
2018/03/10	1.8948
2018/03/11	1.6594
2018/03/12	1.4891
2018/03/13	7.4634
2018/03/14	11.8183
2018/03/15	6.6001
2018/03/16	24.106
2018/03/17	10.3722
2018/03/18	16.6342
2018/03/19	3.9822
2018/03/20	2.2257
2018/03/21	9.1499
2018/03/22	92.022
2018/03/23	49.9356
2018/03/24	21.8593
2018/03/25	20.1959
2018/03/26	9.6149
2018/03/27	6.5959
2018/03/28	5.6142
2018/03/29	4.914
2018/03/30	4.3189
2018/03/31	3.759
2018/04/01	3.4142
2018/04/02	3.0903
2018/04/03	2.7832
2018/04/04	2.4129
2018/04/05	1.9941
2018/04/06	5.5663
2018/04/07	91.3639
2018/04/08	15.4322
2018/04/09	7.2832
2018/04/10	5.1606
2018/04/11	4.5236
2018/04/12	6.6189
2018/04/13	4.082
2018/04/14	3.2565
2018/04/15	2.821
2018/04/16	3.4006
2018/04/17	5.5294
2018/04/18	3.1479
