Date	Flow(cfs)
2018/01/01	2.2825
2018/01/02	2.1892
2018/01/03	2.0067
2018/01/04	3.5728
2018/01/05	10.1297
2018/01/06	18.257
2018/01/07	5.1787
2018/01/08	212.3601
2018/01/09	1112.1818
2018/01/10	184.6849
2018/01/11	90.1103
2018/01/12	57.6658
2018/01/13	43.5188
2018/01/14	36.6033
2018/01/15	32.235
2018/01/16	32.7047
2018/01/17	27.323
2018/01/18	24.9791
2018/01/19	29.3266
2018/01/20	26.7977
2018/01/21	19.5055
2018/01/22	182.331
2018/01/23	53.2552
2018/01/24	41.7289
2018/01/25	117.9196
2018/01/26	50.5569
2018/01/27	32.0272
2018/01/28	25.4327
2018/01/29	21.6115
2018/01/30	19.5407
2018/01/31	18.3334
2018/02/01	16.8621
2018/02/02	15.7229
2018/02/03	14.6503
2018/02/04	13.7076
2018/02/05	12.9776
2018/02/06	12.0508
2018/02/07	11.1628
2018/02/08	10.7788
2018/02/09	10.3456
2018/02/10	9.8169
2018/02/11	9.5527
2018/02/12	8.9326
2018/02/13	8.4551
2018/02/14	8.5552
2018/02/15	8.102
2018/02/16	7.7577
2018/02/17	7.5569
2018/02/18	7.1432
2018/02/19	6.0329
2018/02/20	6.5712
2018/02/21	6.6031
2018/02/22	6.218
2018/02/23	5.755
2018/02/24	5.9942
2018/02/25	5.8777
2018/02/26	8.1795
2018/02/27	6.7697
2018/02/28	7.1059
2018/03/01	354.2941
2018/03/02	279.8782
2018/03/03	138.3368
2018/03/04	132.1279
2018/03/05	49.4664
2018/03/06	36.9531
2018/03/07	31.4416
2018/03/08	45.2499
2018/03/09	28.7428
2018/03/10	25.1773
2018/03/11	22.3971
2018/03/12	21.5595
2018/03/13	41.405
2018/03/14	107.2251
2018/03/15	50.2211
2018/03/16	188.2805
2018/03/17	74.1436
2018/03/18	52.5924
2018/03/19	42.6591
2018/03/20	32.6541
2018/03/21	469.8096
2018/03/22	816.0497
2018/03/23	231.183
2018/03/24	232.9027
2018/03/25	115.233
2018/03/26	88.4363
2018/03/27	75.8422
2018/03/28	67.015
2018/03/29	59.6717
2018/03/30	53.7943
2018/03/31	49.3829
2018/04/01	45.0263
2018/04/02	41.4314
2018/04/03	37.6722
2018/04/04	35.4999
2018/04/05	34.2279
2018/04/06	236.9025
2018/04/07	1207.7025
2018/04/08	286.4942
2018/04/09	124.2705
2018/04/10	92.6643
2018/04/11	79.2442
2018/04/12	99.5082
2018/04/13	65.7465
2018/04/14	57.4844
2018/04/15	55.5054
2018/04/16	55.0133
2018/04/17	46.9036
2018/04/18	42.4365
2018/04/19	37.2696
2018/04/20	34.6021
2018/04/21	32.0772
2018/04/22	29.8159
2018/04/23	27.9586
2018/04/24	26.2574
2018/04/25	24.6754
2018/04/26	23.072
2018/04/27	21.5895
2018/04/28	20.3309
2018/04/29	19.0421
2018/04/30	17.7614
2018/05/01	16.757
2018/05/02	16.0925
2018/05/03	15.4393
2018/05/04	14.5278
2018/05/05	14.1932
2018/05/06	13.652
2018/05/07	12.511
2018/05/08	11.7361
2018/05/09	11.2822
2018/05/10	10.8562
2018/05/11	10.2734
2018/05/12	9.6303
2018/05/13	9.6097
2018/05/14	9.3855
2018/05/15	9.0683
2018/05/16	8.8278
2018/05/17	8.4795
2018/05/18	8.083
2018/05/19	7.8534
2018/05/20	7.6642
2018/05/21	7.3876
2018/05/22	7.1362
2018/05/23	7.0888
2018/05/24	6.843
2018/05/25	8.0603
2018/05/26	8.6089
2018/05/27	6.3702
2018/05/28	5.9153
2018/05/29	5.605
2018/05/30	5.5048
2018/05/31	5.4387
2018/06/01	5.317
2018/06/02	5.1096
2018/06/03	4.955
2018/06/04	4.8459
2018/06/05	4.8023
2018/06/06	4.7338
2018/06/07	4.6124
2018/06/08	4.4802
2018/06/09	4.2865
2018/06/10	4.1598
2018/06/11	4.0635
2018/06/12	4.0668
2018/06/13	3.9516
2018/06/14	3.9736
2018/06/15	3.9566
2018/06/16	3.898
2018/06/17	3.8406
2018/06/18	3.7634
2018/06/19	3.6693
2018/06/20	3.6137
2018/06/21	3.6209
2018/06/22	3.5717
2018/06/23	3.4728
2018/06/24	3.4349
2018/06/25	3.3903
2018/06/26	3.3763
2018/06/27	3.3318
2018/06/28	3.2604
2018/06/29	3.2074
2018/06/30	3.1777
2018/07/01	3.1514
2018/07/02	3.0829
2018/07/03	3.0566
2018/07/04	3.0522
2018/07/05	3.0548
2018/07/06	2.8189
2018/07/07	2.846
2018/07/08	2.8576
2018/07/09	2.8521
2018/07/10	2.8057
2018/07/11	2.832
2018/07/12	2.8176
2018/07/13	2.608
2018/07/14	2.5952
2018/07/15	2.6279
2018/07/16	2.6445
2018/07/17	2.6316
2018/07/18	2.6137
2018/07/19	2.5707
2018/07/20	2.5621
2018/07/21	2.4025
2018/07/22	2.3295
2018/07/23	2.3176
2018/07/24	2.339
2018/07/25	2.3809
2018/07/26	2.379
2018/07/27	2.4149
2018/07/28	2.4264
2018/07/29	2.4067
2018/07/30	2.3671
2018/07/31	2.3491
2018/08/01	2.3449
2018/08/02	2.3552
2018/08/03	2.3568
2018/08/04	2.2853
2018/08/05	2.322
2018/08/06	2.3396
2018/08/07	2.2792
2018/08/08	2.2595
2018/08/09	2.232
2018/08/10	2.2028
2018/08/11	2.1298
2018/08/12	2.1747
2018/08/13	2.1957
2018/08/14	2.197
2018/08/15	2.1779
2018/08/16	2.134
2018/08/17	2.1196
2018/08/18	2.1511
2018/08/19	2.171
2018/08/20	2.1615
2018/08/21	2.1475
2018/08/22	2.142
2018/08/23	2.1306
2018/08/24	2.1171
2018/08/25	2.1035
2018/08/26	2.0901
2018/08/27	2.0658
2018/08/28	2.0346
2018/08/29	2.0463
2018/08/30	2.0379
2018/08/31	2.0256
2018/09/01	2.0132
2018/09/02	2.0009
2018/09/03	1.9887
2018/09/04	1.9767
2018/09/05	1.9648
2018/09/06	1.953
2018/09/07	1.9414
2018/09/08	1.9299
2018/09/09	1.9185
2018/09/10	1.9072
2018/09/11	1.896
