Date	Flow(cfs)
2018/01/01	0.2354
2018/01/02	0.223
2018/01/03	0.1196
2018/01/04	7.8241
2018/01/05	3.3996
2018/01/06	18.2569
2018/01/07	2.7716
2018/01/08	12.3476
2018/01/09	748.9211
2018/01/10	96.3484
2018/01/11	65.0526
2018/01/12	49.7744
2018/01/13	40.4893
2018/01/14	33.7778
2018/01/15	28.8685
2018/01/16	25.2142
2018/01/17	21.527
2018/01/18	18.4218
2018/01/19	42.9822
2018/01/20	18.8498
2018/01/21	14.2892
2018/01/22	18.8016
2018/01/23	15.9648
2018/01/24	9.8476
2018/01/25	31.3752
2018/01/26	12.9643
2018/01/27	8.3067
2018/01/28	6.7939
2018/01/29	5.936
2018/01/30	5.1696
2018/01/31	4.5662
2018/02/01	3.9772
2018/02/02	3.515
2018/02/03	3.1189
2018/02/04	2.7446
2018/02/05	2.4613
2018/02/06	2.1895
2018/02/07	1.9001
2018/02/08	1.7506
2018/02/09	1.6033
2018/02/10	1.4235
2018/02/11	1.1503
2018/02/12	0.7663
2018/02/13	0.7055
2018/02/14	0.7623
2018/02/15	0.765
2018/02/16	0.7814
2018/02/17	0.8191
2018/02/18	0.7514
2018/02/19	0.2417
2018/02/20	0.1986
2018/02/21	0.2823
2018/02/22	0.3343
2018/02/23	0.1349
2018/02/24	0.2022
2018/02/25	0.259
2018/02/26	4.5962
2018/02/27	5.8363
2018/02/28	1.7135
2018/03/01	22.645
2018/03/02	41.9516
2018/03/03	34.837
2018/03/04	46.8697
2018/03/05	15.5551
2018/03/06	10.3332
2018/03/07	8.2584
2018/03/08	8.4726
2018/03/09	6.821
2018/03/10	5.308
2018/03/11	4.5394
2018/03/12	4.0379
2018/03/13	9.3256
2018/03/14	40.3625
2018/03/15	24.6845
2018/03/16	34.7896
2018/03/17	34.7322
2018/03/18	22.5847
2018/03/19	13.4401
2018/03/20	10.0237
2018/03/21	65.1369
2018/03/22	114.0796
2018/03/23	44.234
2018/03/24	56.1891
2018/03/25	30.7841
2018/03/26	23.063
2018/03/27	18.112
2018/03/28	15.3406
2018/03/29	13.2023
2018/03/30	11.4536
2018/03/31	10.0289
2018/04/01	8.8107
2018/04/02	7.7348
2018/04/03	6.876
2018/04/04	6.124
2018/04/05	5.4676
2018/04/06	22.6239
2018/04/07	383.0646
2018/04/08	115.6923
2018/04/09	51.1829
2018/04/10	38.4083
2018/04/11	31.4988
2018/04/12	46.3921
2018/04/13	25.8283
2018/04/14	22.0132
2018/04/15	19.0759
2018/04/16	22.9317
2018/04/17	20.6273
2018/04/18	13.7739
2018/04/19	11.7869
2018/04/20	10.404
2018/04/21	9.2322
2018/04/22	8.2243
2018/04/23	7.3688
2018/04/24	6.6266
2018/04/25	5.9314
2018/04/26	5.3174
2018/04/27	4.7689
2018/04/28	4.3668
2018/04/29	3.8484
2018/04/30	3.4976
2018/05/01	3.0946
2018/05/02	3.0075
2018/05/03	2.8059
2018/05/04	2.5552
2018/05/05	2.3875
2018/05/06	2.2469
2018/05/07	2.0609
2018/05/08	1.8931
2018/05/09	1.7964
2018/05/10	1.661
2018/05/11	1.512
2018/05/12	1.4152
2018/05/13	1.4112
2018/05/14	1.3453
2018/05/15	1.2656
2018/05/16	1.2165
2018/05/17	1.1718
2018/05/18	1.1087
2018/05/19	1.0301
2018/05/20	0.9085
2018/05/21	0.9172
2018/05/22	0.9201
2018/05/23	1.9623
2018/05/24	1.4916
2018/05/25	1.0099
2018/05/26	1.1748
2018/05/27	0.875
2018/05/28	0.7866
2018/05/29	0.7229
2018/05/30	0.6482
2018/05/31	0.5657
2018/06/01	0.6545
2018/06/02	0.6598
2018/06/03	0.6337
2018/06/04	0.5766
2018/06/05	0.5675
2018/06/06	0.5724
2018/06/07	0.5822
2018/06/08	0.5644
2018/06/09	0.7049
2018/06/10	0.4091
2018/06/11	0.4433
2018/06/12	0.4964
2018/06/13	0.422
2018/06/14	0.4582
2018/06/15	0.4929
2018/06/16	0.4888
2018/06/17	0.4853
2018/06/18	0.4686
2018/06/19	0.4283
2018/06/20	0.4092
2018/06/21	0.4372
2018/06/22	0.4284
2018/06/23	0.3652
2018/06/24	0.3795
2018/06/25	0.3792
2018/06/26	0.3666
2018/06/27	0.3717
2018/06/28	0.3658
2018/06/29	0.3471
2018/06/30	0.3428
