Date	Flow(cfs)
2018/01/01	0.1182
2018/01/02	0.1169
2018/01/03	3.8591
2018/01/04	26.2762
2018/01/05	7.1332
2018/01/06	28.869
2018/01/07	6.1613
2018/01/08	157.5444
2018/01/09	191.1853
2018/01/10	59.7347
2018/01/11	44.2547
2018/01/12	35.4372
2018/01/13	29.513
2018/01/14	25.345
2018/01/15	21.51
2018/01/16	18.4949
2018/01/17	15.6862
2018/01/18	13.9988
2018/01/19	21.9787
2018/01/20	11.0048
2018/01/21	8.6963
2018/01/22	26.4762
2018/01/23	19.7343
2018/01/24	11.3852
2018/01/25	45.6841
2018/01/26	23.0303
2018/01/27	12.8395
2018/01/28	9.5963
2018/01/29	7.9159
2018/01/30	6.6579
2018/01/31	5.7014
2018/02/01	4.882
2018/02/02	4.193
2018/02/03	3.6134
2018/02/04	3.1147
2018/02/05	2.6847
2018/02/06	2.3096
2018/02/07	1.9531
2018/02/08	1.7423
2018/02/09	1.5296
2018/02/10	1.3355
2018/02/11	1.1595
2018/02/12	1.0035
2018/02/13	0.8925
2018/02/14	0.8113
2018/02/15	0.7359
2018/02/16	0.6633
2018/02/17	0.6004
2018/02/18	0.5341
2018/02/19	0.2785
2018/02/20	0.417
2018/02/21	0.3741
2018/02/22	0.3808
2018/02/23	0.2936
2018/02/24	0.3389
2018/02/25	0.3263
2018/02/26	9.4557
2018/02/27	12.208
2018/02/28	2.5007
2018/03/01	62.0276
2018/03/02	52.6084
2018/03/03	32.8636
2018/03/04	27.9882
2018/03/05	16.1475
2018/03/06	12.1462
2018/03/07	9.9938
2018/03/08	13.1919
2018/03/09	8.643
2018/03/10	6.3422
2018/03/11	5.3703
2018/03/12	5.676
2018/03/13	17.6983
2018/03/14	16.3985
2018/03/15	12.7509
2018/03/16	25.5889
2018/03/17	10.9376
2018/03/18	7.6191
2018/03/19	4.8163
2018/03/20	10.9133
2018/03/21	55.0681
2018/03/22	70.5328
2018/03/23	33.9783
2018/03/24	28.9205
2018/03/25	25.6528
2018/03/26	17.8899
2018/03/27	13.0798
2018/03/28	10.8651
2018/03/29	9.2358
2018/03/30	7.8988
2018/03/31	6.7743
2018/04/01	5.8296
2018/04/02	5.0228
2018/04/03	4.3426
2018/04/04	3.7246
2018/04/05	4.3647
2018/04/06	60.555
2018/04/07	268.5893
2018/04/08	53.3853
2018/04/09	38.2887
2018/04/10	30.9445
2018/04/11	29.1259
2018/04/12	30.5627
2018/04/13	19.8707
2018/04/14	16.6277
2018/04/15	14.1408
2018/04/16	15.7157
2018/04/17	13.8555
2018/04/18	9.1709
2018/04/19	7.7136
2018/04/20	6.6353
2018/04/21	5.7206
2018/04/22	4.9363
2018/04/23	4.261
2018/04/24	3.7012
2018/04/25	3.2234
2018/04/26	2.7927
2018/04/27	2.4665
2018/04/28	2.1584
2018/04/29	1.8728
2018/04/30	1.6777
2018/05/01	1.4887
2018/05/02	1.3353
2018/05/03	1.1938
2018/05/04	1.0688
2018/05/05	0.9228
2018/05/06	0.8317
2018/05/07	0.7381
2018/05/08	0.6628
2018/05/09	0.631
2018/05/10	0.5734
2018/05/11	0.518
2018/05/12	0.4353
2018/05/13	0.4584
2018/05/14	0.4427
2018/05/15	0.4095
2018/05/16	0.3769
2018/05/17	0.3705
2018/05/18	0.3287
2018/05/19	0.3099
2018/05/20	0.3048
2018/05/21	0.32
2018/05/22	0.2708
2018/05/23	0.3315
2018/05/24	0.2941
2018/05/25	0.1919
2018/05/26	0.2604
2018/05/27	0.2381
2018/05/28	0.2036
2018/05/29	0.1491
2018/05/30	0.0889
2018/05/31	0.1493
2018/06/01	0.1938
2018/06/02	0.1718
2018/06/03	0.1224
2018/06/04	0.059
2018/06/05	0.1046
2018/06/06	0.1385
2018/06/07	0.1447
2018/06/08	0.1306
2018/06/09	0.1179
2018/06/10	0.0595
2018/06/11	0.0898
2018/06/12	0.1178
2018/06/13	0.0326
2018/06/14	0.0672
2018/06/15	0.1204
2018/06/16	0.1319
2018/06/17	0.131
2018/06/18	0.1112
2018/06/19	0.0742
2018/06/20	0.0687
2018/06/21	0.093
2018/06/22	0.0933
2018/06/23	0.0373
2018/06/24	0.0289
2018/06/25	0.0668
2018/06/26	0.071
2018/06/27	0.0623
2018/06/28	0.0774
2018/06/29	0.06
2018/06/30	0.0611
2018/07/01	0.044
2018/07/02	0.0357
2018/07/03	0.0271
2018/07/04	0.0685
2018/07/05	0.0978
2018/07/06	0.0092
2018/07/07	0.0135
2018/07/08	0.0113
2018/07/09	0.0186
2018/07/10	0.0249
2018/07/11	0.0529
2018/07/12	0.0345
2018/07/13	0.0035
2018/07/14	0.0184
2018/07/15	0.0117
2018/07/16	0.0255
2018/07/17	0.0266
2018/07/18	0.0225
2018/07/19	0.0106
2018/07/20	0.0199
2018/07/21	0.0096
2018/07/22	0.0108
2018/07/23	0.0161
2018/07/24	0.0028
2018/07/25	0.0117
2018/07/26	0.0013
2018/07/27	0.0109
2018/07/28	0.0292
2018/07/29	0.019
2018/07/30	0.0175
2018/07/31	0.017
2018/08/01	0.0019
2018/08/02	0.0147
2018/08/03	0.0368
2018/08/04	0.0251
2018/08/05	0.0321
2018/08/06	0.0372
2018/08/07	0.0142
2018/08/08	0.0142
2018/08/09	0.017
2018/08/10	0.0058
2018/08/11	0.0006
2018/08/12	0.0117
2018/08/13	0.0157
2018/08/14	0.0326
2018/08/15	0.0397
2018/08/16	0.0395
2018/08/17	0.0252
2018/08/18	0.0234
2018/08/19	0.023
2018/08/20	0.0356
2018/08/21	0.0544
2018/08/22	0.0646
2018/08/23	0.0649
2018/08/24	0.0684
2018/08/25	0.0727
2018/08/26	0.0598
2018/08/27	0.0581
2018/08/28	0.0572
2018/08/29	0.0564
2018/08/30	0.071
2018/08/31	0.0766
2018/09/01	0.0551
2018/09/02	0.0482
2018/09/03	0.0367
2018/09/04	0.0326
2018/09/05	0.0316
2018/09/06	0.0489
2018/09/07	0.0505
2018/09/08	0.017
2018/09/09	0.0439
2018/09/10	0.0421
2018/09/11	0.0259
2018/09/12	0.0216
2018/09/13	0.0548
2018/09/14	0.0739
2018/09/15	0.0089
2018/09/16	0.0665
2018/09/17	0.0732
2018/09/18	0.0729
2018/09/19	0.0719
2018/09/20	0.0413
2018/09/21	0.0448
2018/09/22	0.0524
2018/09/23	0.0637
2018/09/24	0.0682
2018/09/25	0.0555
2018/09/26	0.0481
2018/09/27	0.0278
2018/09/28	0.0159
2018/09/29	0.0558
2018/09/30	0.0654
2018/10/01	0.0445
2018/10/02	0.7131
2018/10/03	0.4644
2018/10/04	0.0613
2018/10/05	0.0621
2018/10/06	0.0423
2018/10/07	0.0056
2018/10/08	0.0004
2018/10/09	0.0409
2018/10/10	0.0575
2018/10/11	0.058
2018/10/12	0.0456
2018/10/13	0.0135
2018/10/14	0.0397
2018/10/15	0.0054
2018/10/16	0.0103
2018/10/17	0.0356
2018/10/18	0.0531
2018/10/19	0.0539
2018/10/20	0.0489
2018/10/21	0.048
2018/10/22	0.0528
2018/10/23	0.0576
2018/10/24	0.0609
2018/10/25	0.0468
2018/10/26	0.0416
2018/10/27	0.0492
2018/10/28	0.0492
2018/10/29	0.0376
2018/10/30	0.0476
2018/10/31	0.0478
2018/11/01	0.0289
2018/11/02	0.0343
2018/11/03	0.0456
2018/11/04	0.0324
2018/11/05	0.0448
2018/11/06	0.0453
2018/11/07	0.0404
2018/11/08	0.0439
2018/11/09	0.0049
2018/11/10	0.0028
2018/11/11	0.0079
2018/11/12	0.0007
2018/11/13	0.0023
2018/11/14	0.0005
2018/11/15	0.011
2018/11/16	0.0339
2018/11/17	0.0434
2018/11/18	0.0531
2018/11/19	0.0533
2018/11/20	0.0519
2018/11/21	8.4773
2018/11/22	64.1587
2018/11/23	29.0956
2018/11/24	15.7956
2018/11/25	1.9763
2018/11/26	0.5927
2018/11/27	0.6993
2018/11/28	47.7212
2018/11/29	59.4041
2018/11/30	69.1758
2018/12/01	26.9266
2018/12/02	30.9242
2018/12/03	16.0848
2018/12/04	12.6588
2018/12/05	19.0177
2018/12/06	12.9532
2018/12/07	8.2781
2018/12/08	6.7699
2018/12/09	5.737
2018/12/10	4.8936
2018/12/11	4.1771
2018/12/12	3.568
2018/12/13	3.0451
2018/12/14	2.6173
2018/12/15	2.8171
2018/12/16	5.8455
2018/12/17	47.261
2018/12/18	6.8174
2018/12/19	3.6162
2018/12/20	2.8155
2018/12/21	3.5401
2018/12/22	3.2987
2018/12/23	3.3085
2018/12/24	5.6323
2018/12/25	44.7027
2018/12/26	8.2335
2018/12/27	5.0027
2018/12/28	3.8379
2018/12/29	3.2985
2018/12/30	2.8414
2018/12/31	2.4182
2019/01/01	1.9063
2019/01/02	1.7594
2019/01/03	1.5452
2019/01/04	1.3473
2019/01/05	3.3578
2019/01/06	62.6267
2019/01/07	345.1344
2019/01/08	47.7813
2019/01/09	39.7219
2019/01/10	64.6624
2019/01/11	31.269
2019/01/12	30.5501
2019/01/13	22.772
2019/01/14	18.9546
2019/01/15	35.224
2019/01/16	169.3703
