Date	Flow(cfs)
2018/01/01	0.2472
2018/01/02	0.2518
2018/01/03	0.1329
2018/01/04	1.3542
2018/01/05	9.4044
2018/01/06	8.9579
2018/01/07	3.4643
2018/01/08	6.5142
2018/01/09	685.716
2018/01/10	33.047
2018/01/11	7.8837
2018/01/12	3.4185
2018/01/13	1.9804
2018/01/14	1.408
2018/01/15	1.1859
2018/01/16	1.1134
2018/01/17	1.0021
2018/01/18	0.9048
2018/01/19	3.3983
2018/01/20	3.4017
2018/01/21	1.0327
2018/01/22	4.4523
2018/01/23	2.4834
2018/01/24	4.0809
2018/01/25	13.0871
2018/01/26	22.0403
2018/01/27	4.6187
2018/01/28	1.2609
2018/01/29	0.741
2018/01/30	0.5814
2018/01/31	0.5774
2018/02/01	0.5498
2018/02/02	0.5264
2018/02/03	0.512
2018/02/04	0.4878
2018/02/05	0.4775
2018/02/06	0.4479
2018/02/07	0.3708
2018/02/08	0.4034
2018/02/09	0.4137
2018/02/10	0.3957
2018/02/11	0.3537
2018/02/12	0.3371
2018/02/13	0.3354
2018/02/14	0.3505
2018/02/15	0.3548
2018/02/16	0.352
2018/02/17	0.3478
2018/02/18	0.3351
2018/02/19	0.1105
2018/02/20	0.2308
2018/02/21	0.2771
2018/02/22	0.3081
2018/02/23	0.2873
2018/02/24	0.4263
2018/02/25	0.3279
2018/02/26	1.493
2018/02/27	6.2921
2018/02/28	1.4411
2018/03/01	23.9727
2018/03/02	153.02
2018/03/03	149.2082
2018/03/04	28.5633
2018/03/05	4.8997
2018/03/06	1.7122
2018/03/07	1.0201
2018/03/08	4.3443
2018/03/09	1.6501
2018/03/10	0.8632
2018/03/11	0.7347
2018/03/12	0.6871
2018/03/13	3.4386
2018/03/14	20.7282
2018/03/15	9.4689
2018/03/16	122.227
2018/03/17	14.3726
2018/03/18	5.1478
2018/03/19	2.5217
2018/03/20	1.2432
2018/03/21	96.631
2018/03/22	235.1353
2018/03/23	18.219
2018/03/24	119.3008
2018/03/25	11.4131
2018/03/26	4.6702
2018/03/27	2.6555
2018/03/28	2.0405
2018/03/29	1.8175
2018/03/30	1.6686
2018/03/31	1.5516
2018/04/01	1.4626
2018/04/02	1.3751
2018/04/03	1.2996
2018/04/04	1.221
2018/04/05	1.0685
2018/04/06	6.0619
2018/04/07	515.9197
2018/04/08	17.6274
2018/04/09	5.6103
2018/04/10	2.7035
2018/04/11	2.0078
2018/04/12	6.3076
2018/04/13	3.2498
2018/04/14	1.7073
2018/04/15	1.3884
2018/04/16	4.7451
2018/04/17	5.7631
2018/04/18	2.3511
2018/04/19	1.44
2018/04/20	1.2746
2018/04/21	1.2007
2018/04/22	1.1366
2018/04/23	1.0715
2018/04/24	1.0204
2018/04/25	0.9829
2018/04/26	0.9242
2018/04/27	0.9059
2018/04/28	0.8631
2018/04/29	0.7981
2018/04/30	0.7943
2018/05/01	0.7741
2018/05/02	0.7522
2018/05/03	0.7167
2018/05/04	0.6985
2018/05/05	0.6372
2018/05/06	0.6123
2018/05/07	0.5733
2018/05/08	0.5518
2018/05/09	0.5541
2018/05/10	0.5301
2018/05/11	0.5125
2018/05/12	0.4399
2018/05/13	0.4729
2018/05/14	0.4872
2018/05/15	0.4739
2018/05/16	0.4332
2018/05/17	0.4461
2018/05/18	0.4038
2018/05/19	0.3917
2018/05/20	0.3878
2018/05/21	0.413
2018/05/22	0.3721
2018/05/23	0.3755
2018/05/24	0.3734
2018/05/25	0.3079
2018/05/26	0.3569
2018/05/27	0.3472
2018/05/28	0.3237
2018/05/29	0.2603
2018/05/30	0.1832
2018/05/31	0.2328
2018/06/01	0.2919
2018/06/02	0.2713
2018/06/03	0.2171
2018/06/04	0.155
2018/06/05	0.1751
2018/06/06	0.2228
2018/06/07	0.233
2018/06/08	0.213
2018/06/09	0.1868
2018/06/10	0.1248
2018/06/11	0.1417
2018/06/12	0.1781
2018/06/13	0.1138
2018/06/14	0.1125
2018/06/15	0.18
2018/06/16	0.2088
2018/06/17	0.217
2018/06/18	0.1891
2018/06/19	0.146
2018/06/20	0.1175
2018/06/21	0.1446
2018/06/22	0.1475
2018/06/23	0.0962
2018/06/24	0.0768
2018/06/25	0.1058
2018/06/26	0.1207
2018/06/27	0.102
2018/06/28	0.1164
2018/06/29	0.0915
2018/06/30	0.0962
2018/07/01	0.0832
2018/07/02	0.0666
2018/07/03	0.0578
2018/07/04	0.1057
2018/07/05	0.1335
2018/07/06	0.0525
2018/07/07	0.0473
2018/07/08	0.0493
2018/07/09	0.0396
2018/07/10	0.0522
2018/07/11	0.0884
2018/07/12	0.078
2018/07/13	0.0225
2018/07/14	0.0279
2018/07/15	0.026
2018/07/16	0.051
2018/07/17	0.0508
2018/07/18	0.0594
2018/07/19	0.0394
2018/07/20	0.0438
2018/07/21	0.0331
2018/07/22	0.0287
2018/07/23	0.0339
2018/07/24	0.029
2018/07/25	0.0313
2018/07/26	0.0187
2018/07/27	0.0278
2018/07/28	0.0494
2018/07/29	0.0417
2018/07/30	0.0419
2018/07/31	0.0427
2018/08/01	0.0224
2018/08/02	0.0272
2018/08/03	0.072
2018/08/04	0.0642
2018/08/05	0.0612
2018/08/06	0.0793
2018/08/07	0.0533
2018/08/08	0.0426
2018/08/09	0.0424
2018/08/10	0.0328
2018/08/11	0.0136
2018/08/12	0.0332
2018/08/13	0.0358
2018/08/14	0.0508
2018/08/15	0.0742
2018/08/16	0.0809
2018/08/17	0.0573
2018/08/18	0.0534
2018/08/19	0.0572
2018/08/20	0.0774
2018/08/21	0.0976
2018/08/22	0.1088
2018/08/23	0.1123
2018/08/24	0.1123
2018/08/25	0.1246
2018/08/26	0.1124
2018/08/27	0.1048
2018/08/28	0.1023
2018/08/29	0.1015
2018/08/30	0.1203
2018/08/31	0.1185
2018/09/01	0.0969
2018/09/02	0.0957
2018/09/03	0.0732
2018/09/04	0.0752
2018/09/05	0.0729
2018/09/06	0.0919
2018/09/07	0.1
2018/09/08	0.0668
2018/09/09	0.0883
2018/09/10	0.0985
2018/09/11	0.0755
2018/09/12	0.0516
2018/09/13	0.0923
2018/09/14	0.1267
2018/09/15	0.0471
2018/09/16	0.1041
2018/09/17	0.1269
2018/09/18	0.1264
2018/09/19	0.1268
2018/09/20	0.0916
2018/09/21	0.0902
2018/09/22	0.0925
2018/09/23	0.1082
2018/09/24	0.1241
2018/09/25	0.1066
2018/09/26	0.0889
2018/09/27	0.0709
2018/09/28	0.0458
2018/09/29	0.094
2018/09/30	0.1286
2018/10/01	0.0838
2018/10/02	0.7594
2018/10/03	1.4431
2018/10/04	0.3458
2018/10/05	0.1408
2018/10/06	0.092
2018/10/07	0.0361
2018/10/08	0.0073
2018/10/09	0.07
2018/10/10	0.1039
2018/10/11	0.1151
2018/10/12	0.1021
2018/10/13	0.0635
2018/10/14	0.0861
2018/10/15	0.0404
2018/10/16	0.0388
2018/10/17	0.0776
2018/10/18	0.1063
2018/10/19	0.1124
2018/10/20	0.1104
2018/10/21	0.1083
2018/10/22	0.111
2018/10/23	0.1176
2018/10/24	0.1233
2018/10/25	0.1078
2018/10/26	0.0938
2018/10/27	0.1008
2018/10/28	0.0999
2018/10/29	0.0851
2018/10/30	0.0939
2018/10/31	0.102
2018/11/01	0.0707
2018/11/02	0.0783
2018/11/03	0.0991
2018/11/04	0.0826
2018/11/05	0.0986
2018/11/06	0.1019
2018/11/07	0.0996
2018/11/08	0.098
2018/11/09	0.0282
2018/11/10	0.0344
2018/11/11	0.0512
2018/11/12	0.0163
2018/11/13	0.0355
2018/11/14	0.0296
2018/11/15	0.058
2018/11/16	0.0902
2018/11/17	0.1015
2018/11/18	0.117
2018/11/19	0.1204
2018/11/20	0.117
2018/11/21	0.0963
2018/11/22	6.8413
2018/11/23	46.7635
2018/11/24	85.1288
2018/11/25	7.2384
2018/11/26	1.2163
2018/11/27	0.3639
2018/11/28	0.3224
2018/11/29	244.8252
2018/11/30	211.8441
2018/12/01	41.9437
2018/12/02	29.2617
2018/12/03	5.105
2018/12/04	1.238
2018/12/05	9.9106
2018/12/06	5.0096
2018/12/07	1.6669
2018/12/08	0.6686
2018/12/09	0.465
2018/12/10	0.4046
2018/12/11	0.3698
2018/12/12	0.3404
2018/12/13	0.3156
2018/12/14	0.2701
2018/12/15	0.583
2018/12/16	0.3671
2018/12/17	29.3449
2018/12/18	9.4484
2018/12/19	5.8138
2018/12/20	1.2237
2018/12/21	3.4388
2018/12/22	3.672
2018/12/23	11.9459
2018/12/24	2.0465
2018/12/25	119.0873
2018/12/26	5.9804
2018/12/27	0.9952
2018/12/28	0.3658
2018/12/29	0.3503
2018/12/30	0.3686
2018/12/31	0.3491
2019/01/01	0.1531
2019/01/02	0.2541
2019/01/03	0.2948
2019/01/04	0.2926
2019/01/05	0.2532
2019/01/06	4.1528
2019/01/07	448.0762
2019/01/08	27.1079
2019/01/09	10.3504
2019/01/10	74.3564
2019/01/11	6.0791
2019/01/12	11.6059
2019/01/13	3.773
2019/01/14	1.0534
2019/01/15	0.9169
2019/01/16	80.1372
2019/01/17	719.4602
2019/01/18	43.2961
2019/01/19	116.439
2019/01/20	10.6709
2019/01/21	68.0672
2019/01/22	6.888
2019/01/23	2.4738
2019/01/24	1.7786
2019/01/25	1.5241
2019/01/26	1.3527
2019/01/27	1.1875
2019/01/28	1.1483
2019/01/29	1.0841
2019/01/30	1.0422
2019/01/31	4.7968
2019/02/01	1.8477
2019/02/02	12.8794
2019/02/03	65.7834
2019/02/04	116.3405
2019/02/05	149.069
2019/02/06	10.2401
2019/02/07	3.7908
2019/02/08	2.4815
2019/02/09	7.9841
2019/02/10	174.473
2019/02/11	13.273
2019/02/12	4.2232
2019/02/13	212.9592
2019/02/14	1049.1673
2019/02/15	239.4002
2019/02/16	247.1778
2019/02/17	26.7547
2019/02/18	13.1781
2019/02/19	8.7145
2019/02/20	7.1078
2019/02/21	6.161
2019/02/22	5.7471
2019/02/23	5.4567
2019/02/24	5.2124
2019/02/25	4.8832
2019/02/26	22.7283
2019/02/27	440.9749
2019/02/28	110.1988
2019/03/01	24.1254
2019/03/02	88.1143
2019/03/03	82.5447
2019/03/04	16.0813
2019/03/05	8.7614
2019/03/06	182.7241
2019/03/07	125.7338
2019/03/08	19.3138
2019/03/09	10.0535
2019/03/10	14.0817
2019/03/11	13.5429
2019/03/12	8.9214
2019/03/13	6.1632
2019/03/14	5.6194
2019/03/15	5.2448
2019/03/16	4.876
2019/03/17	4.5205
2019/03/18	4.2065
2019/03/19	3.9235
2019/03/20	12.34
2019/03/21	10.1223
2019/03/22	5.3032
2019/03/23	63.8276
2019/03/24	8.9321
2019/03/25	4.4237
2019/03/26	9.5188
