Date	Flow(cfs)
2018/01/01	0.1646
2018/01/02	0.2371
2018/01/03	0.0772
2018/01/04	28.7778
2018/01/05	3.7006
2018/01/06	13.2396
2018/01/07	2.9434
2018/01/08	11.2999
2018/01/09	1135.1813
2018/01/10	24.6857
2018/01/11	4.8433
2018/01/12	1.5909
2018/01/13	0.8945
2018/01/14	0.6778
2018/01/15	0.602
2018/01/16	0.9665
2018/01/17	0.6014
2018/01/18	0.5005
2018/01/19	5.6542
2018/01/20	1.4268
2018/01/21	0.558
2018/01/22	3.5662
2018/01/23	1.8933
2018/01/24	1.673
2018/01/25	32.9664
2018/01/26	5.4483
2018/01/27	1.1191
2018/01/28	0.5075
2018/01/29	0.4375
2018/01/30	0.4075
2018/01/31	0.4006
2018/02/01	0.3858
2018/02/02	0.3772
2018/02/03	0.3786
2018/02/04	0.3759
2018/02/05	0.3636
2018/02/06	0.3483
2018/02/07	0.341
2018/02/08	0.3395
2018/02/09	0.336
2018/02/10	0.3182
2018/02/11	0.2643
2018/02/12	0.2683
2018/02/13	0.2948
2018/02/14	0.3108
2018/02/15	0.3087
2018/02/16	0.3056
2018/02/17	0.3026
2018/02/18	0.2883
2018/02/19	0.174
2018/02/20	0.2677
2018/02/21	0.209
2018/02/22	0.2609
2018/02/23	3.8116
2018/02/24	0.844
2018/02/25	0.3162
2018/02/26	1.1461
2018/02/27	19.9521
2018/02/28	2.0458
2018/03/01	13.3638
2018/03/02	76.9721
2018/03/03	110.185
2018/03/04	69.2377
2018/03/05	5.202
2018/03/06	1.2648
2018/03/07	0.6498
2018/03/08	1.831
2018/03/09	0.5993
2018/03/10	0.4514
2018/03/11	0.4308
2018/03/12	0.4103
2018/03/13	3.3255
2018/03/14	20.3863
2018/03/15	11.6019
2018/03/16	179.8761
2018/03/17	10.0947
2018/03/18	16.4357
2018/03/19	6.0731
2018/03/20	1.4919
2018/03/21	141.7183
2018/03/22	209.6014
2018/03/23	16.459
2018/03/24	78.0372
2018/03/25	8.3803
2018/03/26	3.9128
2018/03/27	1.4845
2018/03/28	1.1145
2018/03/29	1.0134
2018/03/30	0.9502
2018/03/31	0.9027
2018/04/01	0.8575
2018/04/02	0.8236
2018/04/03	0.7978
2018/04/04	0.7033
2018/04/05	0.5485
2018/04/06	12.8495
2018/04/07	630.8036
2018/04/08	15.577
2018/04/09	4.057
2018/04/10	1.6648
2018/04/11	1.2701
2018/04/12	15.1844
2018/04/13	3.0206
2018/04/14	1.2689
2018/04/15	0.9284
2018/04/16	4.0872
2018/04/17	3.005
2018/04/18	11.1997
2018/04/19	1.7216
2018/04/20	0.9813
2018/04/21	0.9014
2018/04/22	0.8651
2018/04/23	0.8234
2018/04/24	0.7861
2018/04/25	0.7683
2018/04/26	0.6932
2018/04/27	0.6747
2018/04/28	0.6623
2018/04/29	0.6456
2018/04/30	0.6521
2018/05/01	0.6443
2018/05/02	0.6149
2018/05/03	0.5866
2018/05/04	0.5935
2018/05/05	0.505
2018/05/06	0.4788
2018/05/07	0.4435
2018/05/08	0.4568
2018/05/09	0.4441
2018/05/10	0.4217
2018/05/11	0.4314
2018/05/12	0.3487
2018/05/13	0.3659
2018/05/14	0.385
2018/05/15	0.3288
2018/05/16	0.2822
2018/05/17	0.3604
2018/05/18	0.2948
2018/05/19	0.2716
2018/05/20	0.2706
2018/05/21	0.3352
2018/05/22	0.2597
2018/05/23	0.2483
2018/05/24	0.2505
2018/05/25	0.163
2018/05/26	0.2825
2018/05/27	0.2872
2018/05/28	0.2317
2018/05/29	0.1574
2018/05/30	0.0662
2018/05/31	0.1428
2018/06/01	0.1975
2018/06/02	0.1631
2018/06/03	0.1022
2018/06/04	0.0354
2018/06/05	0.0453
2018/06/06	0.1078
2018/06/07	0.0961
2018/06/08	0.0955
2018/06/09	0.0584
2018/06/10	0.0594
2018/06/11	0.063
2018/06/12	0.0764
2018/06/13	0.0313
2018/06/14	0.0195
2018/06/15	0.0747
2018/06/16	0.1056
2018/06/17	0.1194
2018/06/18	0.0696
2018/06/19	0.041
2018/06/20	0.0298
2018/06/21	0.0701
2018/06/22	0.0567
2018/06/23	0.0257
2018/06/24	0.0178
2018/06/25	0.0242
2018/06/26	0.0362
2018/06/27	0.0118
2018/06/28	0.0513
2018/06/29	0.0277
2018/06/30	0.0293
2018/07/01	0.0177
2018/07/02	0.0067
2018/07/03	0.0117
2018/07/04	0.0249
2018/07/05	0.046
2018/07/06	0.0066
2018/07/07	0.0069
2018/07/08	0.0038
2018/07/09	0.0005
2018/07/10	0.0109
2018/07/11	0.0211
2018/07/12	0.014
2018/07/13	0.0019
2018/07/14	0.0001
2018/07/15	0.0
2018/07/16	0.0089
2018/07/17	0.0056
2018/07/18	0.0073
2018/07/19	0.0011
2018/07/20	0.0023
2018/07/21	0.0004
2018/07/22	0.0
2018/07/23	0.0003
2018/07/24	0.0001
2018/07/25	0.0
2018/07/26	0.0
2018/07/27	0.0
2018/07/28	0.0108
2018/07/29	0.0021
2018/07/30	0.0004
2018/07/31	0.005
2018/08/01	0.0008
2018/08/02	0.0
2018/08/03	0.018
2018/08/04	0.0084
2018/08/05	0.0083
2018/08/06	0.0148
2018/08/07	0.0054
2018/08/08	0.0049
2018/08/09	0.0065
2018/08/10	0.0016
2018/08/11	0.0002
2018/08/12	0.0022
2018/08/13	0.0004
2018/08/14	0.0009
2018/08/15	0.0079
2018/08/16	0.0096
2018/08/17	0.0072
2018/08/18	0.0057
2018/08/19	0.0029
2018/08/20	0.0106
2018/08/21	0.0084
2018/08/22	0.0221
2018/08/23	0.0166
2018/08/24	0.0316
2018/08/25	0.0461
2018/08/26	0.0201
2018/08/27	0.0179
2018/08/28	0.0147
2018/08/29	0.0238
