Date	Flow(cfs)
2018/01/01	0.0664
2018/01/02	0.0659
2018/01/03	0.4982
2018/01/04	1.8445
2018/01/05	3.445
2018/01/06	4.6714
2018/01/07	0.8226
2018/01/08	18.4231
2018/01/09	171.8252
2018/01/10	25.5896
2018/01/11	19.109
2018/01/12	15.1687
2018/01/13	12.4505
2018/01/14	10.4533
2018/01/15	8.8415
2018/01/16	7.5327
2018/01/17	6.3877
2018/01/18	5.7118
2018/01/19	6.8712
2018/01/20	4.3838
2018/01/21	3.5361
2018/01/22	8.2593
2018/01/23	6.2665
2018/01/24	4.5704
2018/01/25	7.2925
2018/01/26	11.0137
2018/01/27	5.4877
2018/01/28	3.8934
2018/01/29	3.1399
2018/01/30	2.6034
2018/01/31	2.2175
2018/02/01	1.8928
2018/02/02	1.6245
2018/02/03	1.4012
2018/02/04	1.2096
2018/02/05	1.0463
2018/02/06	0.9034
2018/02/07	0.7589
2018/02/08	0.6841
2018/02/09	0.6054
2018/02/10	0.5324
2018/02/11	0.4633
2018/02/12	0.4005
2018/02/13	0.3596
2018/02/14	0.3311
2018/02/15	0.3041
2018/02/16	0.2765
2018/02/17	0.2524
2018/02/18	0.2266
2018/02/19	0.1088
2018/02/20	0.4515
2018/02/21	0.1928
2018/02/22	0.1693
2018/02/23	0.1261
2018/02/24	0.151
2018/02/25	0.1473
2018/02/26	2.0811
2018/02/27	0.9554
2018/02/28	1.7245
2018/03/01	15.822
2018/03/02	31.6546
2018/03/03	23.2368
2018/03/04	15.2641
2018/03/05	9.5528
2018/03/06	7.4728
2018/03/07	6.1497
2018/03/08	6.9905
2018/03/09	4.869
2018/03/10	3.8598
2018/03/11	3.2636
2018/03/12	2.9314
2018/03/13	5.491
2018/03/14	7.775
2018/03/15	5.177
2018/03/16	16.7205
2018/03/17	9.8712
2018/03/18	6.781
2018/03/19	4.6807
2018/03/20	4.9946
2018/03/21	17.8825
2018/03/22	60.0661
2018/03/23	18.5099
2018/03/24	18.0732
2018/03/25	12.5429
2018/03/26	9.9349
2018/03/27	7.9008
2018/03/28	6.6306
2018/03/29	5.637
2018/03/30	4.8156
2018/03/31	4.1254
2018/04/01	3.5458
2018/04/02	3.0516
2018/04/03	2.6349
2018/04/04	2.2601
2018/04/05	2.1016
2018/04/06	8.6389
2018/04/07	168.2581
2018/04/08	23.4266
2018/04/09	14.188
2018/04/10	11.1232
2018/04/11	9.514
2018/04/12	9.6172
2018/04/13	7.0467
2018/04/14	5.8214
2018/04/15	4.9753
2018/04/16	5.4455
2018/04/17	5.0018
2018/04/18	3.2615
2018/04/19	2.7392
2018/04/20	2.3635
2018/04/21	2.0443
2018/04/22	1.7697
2018/04/23	1.5318
2018/04/24	1.337
2018/04/25	1.171
2018/04/26	1.0166
2018/04/27	0.9069
2018/04/28	0.7978
2018/04/29	0.6919
2018/04/30	0.6279
2018/05/01	0.5613
2018/05/02	0.5086
2018/05/03	0.458
2018/05/04	0.4132
2018/05/05	0.3554
2018/05/06	0.3218
2018/05/07	0.2854
2018/05/08	0.2585
2018/05/09	0.2497
2018/05/10	0.2281
2018/05/11	0.2068
2018/05/12	0.1712
2018/05/13	0.1863
2018/05/14	0.1827
2018/05/15	0.1695
2018/05/16	0.1562
2018/05/17	0.1553
2018/05/18	0.1367
2018/05/19	0.1302
