Date	Flow(cfs)
2018/01/01	0.1337
2018/01/02	0.1251
2018/01/03	0.0768
2018/01/04	3.6181
2018/01/05	1.4129
2018/01/06	7.8916
2018/01/07	1.0221
2018/01/08	4.2175
2018/01/09	311.8688
2018/01/10	46.5943
2018/01/11	28.6172
2018/01/12	21.3777
2018/01/13	16.7504
2018/01/14	13.6503
2018/01/15	11.4205
2018/01/16	9.702
2018/01/17	8.2422
2018/01/18	7.0461
2018/01/19	10.384
2018/01/20	5.7333
2018/01/21	4.5678
2018/01/22	6.1904
2018/01/23	5.111
2018/01/24	3.2056
2018/01/25	7.6627
2018/01/26	3.4808
2018/01/27	2.2142
2018/01/28	1.8525
2018/01/29	1.6673
2018/01/30	1.4867
2018/01/31	1.33
2018/02/01	1.1699
2018/02/02	1.0541
2018/02/03	0.9452
2018/02/04	0.8378
2018/02/05	0.7655
2018/02/06	0.6873
2018/02/07	0.5915
2018/02/08	0.5614
2018/02/09	0.5256
2018/02/10	0.4587
2018/02/11	0.3568
2018/02/12	0.2166
2018/02/13	0.2151
2018/02/14	0.2533
2018/02/15	0.2578
2018/02/16	0.2739
2018/02/17	0.2983
2018/02/18	0.2622
2018/02/19	0.0613
2018/02/20	0.0514
2018/02/21	0.0992
2018/02/22	0.1213
2018/02/23	0.034
2018/02/24	0.0748
2018/02/25	0.104
2018/02/26	1.1534
2018/02/27	1.1369
2018/02/28	0.3066
2018/03/01	7.5378
2018/03/02	9.5873
2018/03/03	5.2268
2018/03/04	22.3885
2018/03/05	5.717
2018/03/06	3.389
2018/03/07	2.2445
2018/03/08	3.4258
2018/03/09	2.5946
2018/03/10	1.5392
2018/03/11	1.2794
2018/03/12	1.1417
2018/03/13	3.3764
2018/03/14	13.5825
2018/03/15	9.4331
2018/03/16	15.47
2018/03/17	15.3735
2018/03/18	8.6529
2018/03/19	5.2871
2018/03/20	3.7702
2018/03/21	33.1573
2018/03/22	34.5078
2018/03/23	20.0164
2018/03/24	29.5212
2018/03/25	11.1723
2018/03/26	7.8171
2018/03/27	6.1564
2018/03/28	5.2087
2018/03/29	4.4756
2018/03/30	3.8752
2018/03/31	3.385
2018/04/01	2.9564
2018/04/02	2.5796
2018/04/03	2.2945
2018/04/04	2.0451
2018/04/05	1.8188
2018/04/06	7.7068
2018/04/07	165.6864
2018/04/08	61.7308
2018/04/09	26.4774
2018/04/10	18.435
2018/04/11	14.3287
2018/04/12	18.2067
2018/04/13	11.0711
2018/04/14	9.0779
2018/04/15	7.8472
2018/04/16	9.6411
2018/04/17	8.585
2018/04/18	5.5635
2018/04/19	4.7341
2018/04/20	4.1778
2018/04/21	3.6953
2018/04/22	3.2789
2018/04/23	2.9365
