Date	Flow(cfs)
2018/01/01	0.0757
2018/01/02	0.0813
2018/01/03	0.8418
2018/01/04	14.068
2018/01/05	3.2655
2018/01/06	12.6629
2018/01/07	2.4988
2018/01/08	152.9267
2018/01/09	356.5772
2018/01/10	20.6113
2018/01/11	8.3091
2018/01/12	4.2333
2018/01/13	2.2886
2018/01/14	1.3103
2018/01/15	0.8277
2018/01/16	0.5811
2018/01/17	0.4655
2018/01/18	0.4966
2018/01/19	7.2572
2018/01/20	1.8992
2018/01/21	0.7582
2018/01/22	22.4415
2018/01/23	16.1532
2018/01/24	4.2543
2018/01/25	61.8013
2018/01/26	10.4464
2018/01/27	3.1432
2018/01/28	1.3874
2018/01/29	0.8451
2018/01/30	0.5698
2018/01/31	0.4653
2018/02/01	0.3917
2018/02/02	0.3511
2018/02/03	0.3248
2018/02/04	0.3034
2018/02/05	0.2922
2018/02/06	0.2734
2018/02/07	0.2119
2018/02/08	0.2466
2018/02/09	0.2518
2018/02/10	0.2391
2018/02/11	0.2159
2018/02/12	0.1932
2018/02/13	0.192
2018/02/14	0.2043
2018/02/15	0.2068
2018/02/16	0.2058
2018/02/17	0.2026
2018/02/18	0.1878
2018/02/19	0.0608
2018/02/20	0.1417
2018/02/21	0.1311
2018/02/22	0.1654
2018/02/23	0.1194
2018/02/24	0.1605
2018/02/25	0.1632
2018/02/26	3.7304
2018/02/27	4.5767
2018/02/28	0.8203
2018/03/01	17.4812
2018/03/02	36.7283
2018/03/03	26.7614
2018/03/04	22.8878
2018/03/05	5.513
2018/03/06	1.6689
2018/03/07	0.9015
2018/03/08	4.3202
2018/03/09	1.0728
2018/03/10	0.5143
2018/03/11	0.4072
2018/03/12	0.4829
2018/03/13	7.6707
2018/03/14	9.3959
2018/03/15	3.7104
2018/03/16	28.3691
2018/03/17	5.8061
2018/03/18	2.1428
2018/03/19	0.9969
2018/03/20	2.7215
2018/03/21	57.1149
2018/03/22	129.1236
2018/03/23	12.2413
2018/03/24	19.84
2018/03/25	6.1513
2018/03/26	4.7969
2018/03/27	1.7249
2018/03/28	1.0824
2018/03/29	0.8226
2018/03/30	0.6836
2018/03/31	0.6012
2018/04/01	0.5546
2018/04/02	0.5157
2018/04/03	0.4915
2018/04/04	0.4503
2018/04/05	0.4331
2018/04/06	54.3299
2018/04/07	494.3651
2018/04/08	12.6731
2018/04/09	5.0985
2018/04/10	2.8388
2018/04/11	2.4114
2018/04/12	5.8226
2018/04/13	1.9904
2018/04/14	1.204
2018/04/15	0.964
2018/04/16	3.6581
2018/04/17	2.3341
2018/04/18	0.9535
2018/04/19	0.7746
2018/04/20	0.6992
2018/04/21	0.6525
2018/04/22	0.6068
2018/04/23	0.5661
2018/04/24	0.5355
2018/04/25	0.5137
2018/04/26	0.4722
2018/04/27	0.4657
2018/04/28	0.4349
2018/04/29	0.3981
2018/04/30	0.3934
2018/05/01	0.3792
2018/05/02	0.3636
2018/05/03	0.3431
2018/05/04	0.3301
2018/05/05	0.2927
2018/05/06	0.2768
2018/05/07	0.2483
2018/05/08	0.24
2018/05/09	0.2415
2018/05/10	0.2281
2018/05/11	0.2146
2018/05/12	0.1861
2018/05/13	0.2079
2018/05/14	0.2097
2018/05/15	0.1996
2018/05/16	0.1882
2018/05/17	0.1886
2018/05/18	0.1688
2018/05/19	0.169
2018/05/20	0.1602
2018/05/21	0.1738
2018/05/22	0.1534
2018/05/23	0.1568
2018/05/24	0.1546
2018/05/25	0.1086
2018/05/26	0.1488
2018/05/27	0.1427
2018/05/28	0.1252
2018/05/29	0.0959
2018/05/30	0.0681
2018/05/31	0.1008
2018/06/01	0.1225
2018/06/02	0.1071
2018/06/03	0.0794
2018/06/04	0.0512
2018/06/05	0.0729
2018/06/06	0.0927
2018/06/07	0.0947
2018/06/08	0.0854
2018/06/09	0.0749
2018/06/10	0.0463
2018/06/11	0.0533
2018/06/12	0.0717
2018/06/13	0.0296
2018/06/14	0.0467
2018/06/15	0.0776
2018/06/16	0.0877
2018/06/17	0.0883
2018/06/18	0.0717
2018/06/19	0.0434
2018/06/20	0.0401
2018/06/21	0.0556
2018/06/22	0.0546
2018/06/23	0.0245
2018/06/24	0.0198
2018/06/25	0.0406
2018/06/26	0.0401
2018/06/27	0.032
2018/06/28	0.0438
2018/06/29	0.0371
2018/06/30	0.0314
2018/07/01	0.0229
2018/07/02	0.021
2018/07/03	0.0159
2018/07/04	0.0387
2018/07/05	0.0552
2018/07/06	0.0116
2018/07/07	0.0106
2018/07/08	0.0117
2018/07/09	0.0096
2018/07/10	0.0131
2018/07/11	0.0326
2018/07/12	0.0205
2018/07/13	0.0049
2018/07/14	0.0084
2018/07/15	0.0075
2018/07/16	0.0145
2018/07/17	0.0148
2018/07/18	0.0129
2018/07/19	0.0088
2018/07/20	0.0104
2018/07/21	0.0067
2018/07/22	0.0066
2018/07/23	0.0081
2018/07/24	0.0049
2018/07/25	0.0068
2018/07/26	0.0011
2018/07/27	0.0061
2018/07/28	0.013
2018/07/29	0.0089
2018/07/30	0.0095
2018/07/31	0.0079
2018/08/01	0.0033
2018/08/02	0.007
2018/08/03	0.0244
2018/08/04	0.0151
2018/08/05	0.0185
2018/08/06	0.0247
2018/08/07	0.009
2018/08/08	0.0085
2018/08/09	0.0093
2018/08/10	0.0053
2018/08/11	0.0017
2018/08/12	0.0059
2018/08/13	0.0088
2018/08/14	0.0199
2018/08/15	0.0244
2018/08/16	0.0244
2018/08/17	0.0134
2018/08/18	0.0115
2018/08/19	0.0115
2018/08/20	0.0221
2018/08/21	0.0284
2018/08/22	0.0314
2018/08/23	0.0314
2018/08/24	0.0329
2018/08/25	0.0357
2018/08/26	0.03
2018/08/27	0.0289
2018/08/28	0.0285
2018/08/29	0.0282
2018/08/30	0.0362
2018/08/31	0.0398
2018/09/01	0.0308
2018/09/02	0.0265
2018/09/03	0.0218
2018/09/04	0.0208
2018/09/05	0.02
2018/09/06	0.0259
2018/09/07	0.0267
2018/09/08	0.0112
2018/09/09	0.0237
2018/09/10	0.0238
2018/09/11	0.0145
2018/09/12	0.0114
2018/09/13	0.0292
2018/09/14	0.0406
2018/09/15	0.0082
2018/09/16	0.0358
2018/09/17	0.0405
2018/09/18	0.0403
2018/09/19	0.04
2018/09/20	0.0243
2018/09/21	0.0244
2018/09/22	0.029
2018/09/23	0.0342
2018/09/24	0.0386
2018/09/25	0.0307
2018/09/26	0.0283
2018/09/27	0.0154
2018/09/28	0.0091
2018/09/29	0.029
2018/09/30	0.0377
2018/10/01	0.0255
2018/10/02	0.0114
2018/10/03	0.4984
2018/10/04	0.0602
2018/10/05	0.0363
