Date	Flow(cfs)
2018/01/01	0.4597
2018/01/02	0.4476
2018/01/03	0.2825
2018/01/04	4.5046
2018/01/05	5.5051
2018/01/06	4.1222
2018/01/07	2.1323
2018/01/08	2.7923
2018/01/09	228.9297
2018/01/10	35.6434
2018/01/11	20.5568
2018/01/12	12.9396
2018/01/13	9.8465
2018/01/14	8.0555
2018/01/15	6.8265
2018/01/16	5.9042
2018/01/17	5.1819
2018/01/18	4.5343
2018/01/19	6.1012
2018/01/20	6.7718
2018/01/21	3.5519
2018/01/22	3.1863
2018/01/23	3.7232
2018/01/24	2.7963
2018/01/25	10.0805
2018/01/26	7.1996
2018/01/27	2.7098
2018/01/28	1.7787
2018/01/29	1.5254
2018/01/30	1.332
2018/01/31	1.3356
2018/02/01	1.1947
2018/02/02	1.1053
2018/02/03	1.03
2018/02/04	0.9653
2018/02/05	0.947
2018/02/06	0.8773
2018/02/07	0.7358
2018/02/08	0.7891
2018/02/09	0.7772
2018/02/10	0.6931
2018/02/11	0.6272
2018/02/12	0.6763
2018/02/13	0.6397
2018/02/14	0.6004
2018/02/15	0.6179
2018/02/16	0.6057
2018/02/17	0.5887
2018/02/18	0.5796
2018/02/19	0.4228
2018/02/20	0.5313
2018/02/21	0.4962
2018/02/22	0.537
2018/02/23	1.0508
2018/02/24	0.7866
2018/02/25	0.5528
2018/02/26	0.9106
2018/02/27	5.7465
2018/02/28	1.6306
2018/03/01	6.1124
2018/03/02	19.6349
2018/03/03	34.6181
2018/03/04	17.144
2018/03/05	6.305
2018/03/06	2.6785
2018/03/07	1.941
2018/03/08	2.6119
2018/03/09	1.8326
2018/03/10	1.4588
2018/03/11	1.3536
2018/03/12	1.2562
2018/03/13	5.0564
2018/03/14	11.3518
2018/03/15	7.0628
2018/03/16	25.9726
2018/03/17	11.2135
2018/03/18	11.5655
2018/03/19	4.6305
2018/03/20	2.7481
2018/03/21	4.7458
2018/03/22	71.6015
2018/03/23	64.5723
2018/03/24	17.665
2018/03/25	17.4715
2018/03/26	9.2066
2018/03/27	6.5208
2018/03/28	5.5102
2018/03/29	4.8443
2018/03/30	4.3084
2018/03/31	3.8361
2018/04/01	3.5089
2018/04/02	3.2359
2018/04/03	2.958
2018/04/04	2.6607
2018/04/05	2.3047
2018/04/06	4.7895
2018/04/07	35.5686
2018/04/08	9.2459
2018/04/09	4.5838
2018/04/10	3.2555
2018/04/11	2.9421
2018/04/12	4.3864
2018/04/13	2.8983
2018/04/14	2.4107
2018/04/15	2.2062
2018/04/16	2.6646
2018/04/17	4.1223
2018/04/18	2.3359
2018/04/19	1.9086
2018/04/20	1.8161
2018/04/21	1.739
2018/04/22	1.647
2018/04/23	1.5701
2018/04/24	1.5188
2018/04/25	1.4727
2018/04/26	1.4289
2018/04/27	1.4109
2018/04/28	1.3597
2018/04/29	1.3229
2018/04/30	1.3048
2018/05/01	1.2774
2018/05/02	1.2439
2018/05/03	1.205
2018/05/04	1.1566
2018/05/05	1.0655
2018/05/06	1.0875
2018/05/07	1.0633
2018/05/08	1.0162
2018/05/09	1.0275
2018/05/10	1.0209
2018/05/11	0.9958
2018/05/12	0.8574
2018/05/13	0.9379
2018/05/14	0.9479
2018/05/15	0.9342
2018/05/16	0.923
2018/05/17	0.9138
2018/05/18	0.8873
2018/05/19	0.8664
2018/05/20	0.8716
2018/05/21	0.8661
2018/05/22	0.8299
2018/05/23	0.8259
2018/05/24	0.8067
2018/05/25	0.6925
2018/05/26	0.8628
2018/05/27	0.7887
2018/05/28	0.7028
2018/05/29	0.6138
2018/05/30	0.6088
2018/05/31	0.6748
2018/06/01	0.7066
2018/06/02	0.6273
2018/06/03	0.57
2018/06/04	0.4884
2018/06/05	0.5886
2018/06/06	0.6593
2018/06/07	0.655
2018/06/08	0.6075
2018/06/09	0.5758
2018/06/10	0.4713
2018/06/11	0.3939
2018/06/12	0.4852
2018/06/13	0.4045
2018/06/14	0.513
2018/06/15	0.5921
2018/06/16	0.5854
2018/06/17	0.5857
2018/06/18	0.5673
2018/06/19	0.4656
2018/06/20	0.4839
2018/06/21	0.5187
2018/06/22	0.4873
2018/06/23	0.3202
2018/06/24	0.3669
2018/06/25	0.4695
2018/06/26	0.4662
2018/06/27	0.4935
2018/06/28	0.5036
2018/06/29	0.4876
2018/06/30	0.4251
2018/07/01	0.365
2018/07/02	0.3969
2018/07/03	0.4093
2018/07/04	0.4578
2018/07/05	0.4823
2018/07/06	0.2629
2018/07/07	0.1689
2018/07/08	0.2115
2018/07/09	0.2928
2018/07/10	0.2788
2018/07/11	0.405
2018/07/12	0.3966
2018/07/13	0.2587
2018/07/14	0.3099
2018/07/15	0.3193
2018/07/16	0.3369
2018/07/17	0.3476
2018/07/18	0.3257
2018/07/19	0.3581
2018/07/20	0.3636
2018/07/21	0.2633
2018/07/22	0.2829
2018/07/23	0.2955
2018/07/24	0.1782
2018/07/25	0.1974
2018/07/26	0.1027
2018/07/27	0.2537
2018/07/28	0.3099
2018/07/29	0.2808
2018/07/30	0.2617
2018/07/31	0.2613
2018/08/01	0.2266
2018/08/02	0.2734
2018/08/03	0.3581
2018/08/04	0.2543
2018/08/05	0.3057
2018/08/06	0.323
2018/08/07	0.2742
2018/08/08	0.2873
2018/08/09	0.3048
2018/08/10	0.251
2018/08/11	0.2178
2018/08/12	0.2566
2018/08/13	0.3211
2018/08/14	0.3455
2018/08/15	0.3552
2018/08/16	0.3451
2018/08/17	0.3082
2018/08/18	0.2617
2018/08/19	0.2692
2018/08/20	0.3083
2018/08/21	0.3698
2018/08/22	0.391
2018/08/23	0.3894
2018/08/24	0.3905
2018/08/25	0.3871
2018/08/26	0.3769
2018/08/27	0.3772
2018/08/28	0.3641
2018/08/29	0.3745
2018/08/30	0.3682
2018/08/31	0.3891
2018/09/01	0.3759
2018/09/02	0.3581
2018/09/03	0.3324
2018/09/04	0.32
2018/09/05	0.3125
2018/09/06	0.3455
2018/09/07	0.3307
2018/09/08	0.2312
2018/09/09	0.2855
2018/09/10	0.304
2018/09/11	0.2679
2018/09/12	0.2735
2018/09/13	0.3392
2018/09/14	0.3505
2018/09/15	0.1461
2018/09/16	0.3246
2018/09/17	0.3487
2018/09/18	0.3484
2018/09/19	0.3518
2018/09/20	0.2515
2018/09/21	0.2662
2018/09/22	0.3184
2018/09/23	0.3109
2018/09/24	0.3301
2018/09/25	0.3043
2018/09/26	0.264
2018/09/27	0.2322
2018/09/28	0.2551
2018/09/29	0.3295
2018/09/30	0.3394
2018/10/01	0.2855
2018/10/02	0.2586
2018/10/03	0.2768
2018/10/04	0.3208
2018/10/05	0.3074
2018/10/06	0.258
2018/10/07	0.1249
2018/10/08	0.076
2018/10/09	0.2266
2018/10/10	0.2843
2018/10/11	0.3074
2018/10/12	0.2392
2018/10/13	0.2024
2018/10/14	0.2468
2018/10/15	0.135
2018/10/16	0.1394
2018/10/17	0.2132
2018/10/18	0.2654
2018/10/19	0.2747
2018/10/20	0.2626
2018/10/21	0.2631
2018/10/22	0.29
2018/10/23	0.3007
2018/10/24	0.2975
2018/10/25	0.2333
2018/10/26	0.234
2018/10/27	0.2624
2018/10/28	0.2793
2018/10/29	0.2398
2018/10/30	0.2336
2018/10/31	0.2117
2018/11/01	0.2039
2018/11/02	0.2044
2018/11/03	0.2262
2018/11/04	0.18
2018/11/05	0.2102
2018/11/06	0.2344
2018/11/07	0.1969
2018/11/08	0.1836
2018/11/09	0.0475
2018/11/10	0.156
2018/11/11	0.1392
2018/11/12	0.0952
2018/11/13	0.1923
2018/11/14	0.128
2018/11/15	0.1644
2018/11/16	0.1821
2018/11/17	0.2415
2018/11/18	0.2946
2018/11/19	0.2995
2018/11/20	0.2879
2018/11/21	0.3122
2018/11/22	5.9899
2018/11/23	18.4062
2018/11/24	32.5708
2018/11/25	7.0119
2018/11/26	1.1677
2018/11/27	0.5297
2018/11/28	2.6824
2018/11/29	60.5962
2018/11/30	76.7369
2018/12/01	15.0037
2018/12/02	10.0335
2018/12/03	5.1292
2018/12/04	2.5089
2018/12/05	9.0559
2018/12/06	8.2159
2018/12/07	3.1594
2018/12/08	2.0249
2018/12/09	1.6864
2018/12/10	1.4867
2018/12/11	1.3418
2018/12/12	1.2233
2018/12/13	1.0918
2018/12/14	0.9502
2018/12/15	0.9523
2018/12/16	0.9235
2018/12/17	73.492
2018/12/18	9.6297
2018/12/19	4.2525
2018/12/20	2.9926
2018/12/21	2.4123
2018/12/22	2.0968
2018/12/23	1.8742
2018/12/24	1.7298
2018/12/25	12.5959
2018/12/26	3.5161
2018/12/27	1.7781
2018/12/28	1.2388
2018/12/29	1.2723
2018/12/30	1.2665
2018/12/31	1.148
2019/01/01	0.7502
2019/01/02	0.9178
2019/01/03	0.9215
2019/01/04	0.9003
2019/01/05	0.8337
2019/01/06	2.4098
2019/01/07	183.2175
2019/01/08	29.606
2019/01/09	26.1774
2019/01/10	38.2159
2019/01/11	18.9657
2019/01/12	18.4983
2019/01/13	13.7473
2019/01/14	10.0782
2019/01/15	10.3348
2019/01/16	52.6806
2019/01/17	497.7183
2019/01/18	83.4524
2019/01/19	37.8706
2019/01/20	30.1112
2019/01/21	53.5407
2019/01/22	26.1794
2019/01/23	21.5493
2019/01/24	18.5461
2019/01/25	16.0629
2019/01/26	13.9792
2019/01/27	12.1867
2019/01/28	10.9558
2019/01/29	9.6968
2019/01/30	8.7265
2019/01/31	20.9929
2019/02/01	10.4194
2019/02/02	47.6713
2019/02/03	260.2389
2019/02/04	178.3447
2019/02/05	146.027
2019/02/06	61.9772
2019/02/07	47.5043
2019/02/08	40.2788
2019/02/09	52.291
2019/02/10	125.2725
2019/02/11	52.0245
2019/02/12	37.7413
2019/02/13	41.648
2019/02/14	365.9959
2019/02/15	196.4832
2019/02/16	168.3078
2019/02/17	137.4791
2019/02/18	84.6354
2019/02/19	68.2568
2019/02/20	58.3696
2019/02/21	50.6542
2019/02/22	44.5971
2019/02/23	40.0633
2019/02/24	35.8555
2019/02/25	31.6897
2019/02/26	28.8941
2019/02/27	95.857
2019/02/28	74.0809
2019/03/01	36.5484
2019/03/02	60.611
2019/03/03	89.4414
2019/03/04	46.7008
2019/03/05	34.374
2019/03/06	125.0323
2019/03/07	117.4237
2019/03/08	52.6627
2019/03/09	41.0818
2019/03/10	57.7748
2019/03/11	42.7649
2019/03/12	32.0116
2019/03/13	28.1791
2019/03/14	25.2291
2019/03/15	22.751
2019/03/16	20.565
2019/03/17	18.6233
2019/03/18	17.0386
2019/03/19	15.7236
2019/03/20	18.4794
2019/03/21	15.6154
2019/03/22	13.9182
2019/03/23	30.4952
2019/03/24	15.4907
2019/03/25	12.9081
2019/03/26	20.8414
2019/03/27	16.6034
2019/03/28	17.8256
2019/03/29	17.6511
2019/03/30	11.7554
2019/03/31	10.114
2019/04/01	9.6693
2019/04/02	10.6265
2019/04/03	10.0586
2019/04/04	8.9561
2019/04/05	8.5208
2019/04/06	9.2181
2019/04/07	7.7472
2019/04/08	6.3564
2019/04/09	5.5726
2019/04/10	5.1861
2019/04/11	5.1595
2019/04/12	5.146
2019/04/13	4.7712
2019/04/14	4.577
2019/04/15	4.6077
2019/04/16	6.9582
2019/04/17	4.6142
2019/04/18	3.9605
2019/04/19	3.7516
2019/04/20	3.6995
2019/04/21	3.5829
2019/04/22	3.3569
2019/04/23	3.1503
2019/04/24	2.9806
2019/04/25	2.8837
2019/04/26	2.8697
2019/04/27	2.7787
2019/04/28	2.7522
2019/04/29	2.7018
2019/04/30	2.6267
2019/05/01	2.5276
2019/05/02	2.3085
2019/05/03	2.2428
2019/05/04	2.2675
2019/05/05	2.2523
2019/05/06	2.4566
2019/05/07	2.1815
2019/05/08	2.0541
2019/05/09	1.9683
2019/05/10	1.9274
2019/05/11	1.8229
2019/05/12	1.7546
2019/05/13	1.7135
2019/05/14	1.6612
2019/05/15	1.7673
2019/05/16	9.2359
2019/05/17	10.3294
2019/05/18	3.8608
2019/05/19	13.9115
2019/05/20	22.3976
2019/05/21	6.9481
2019/05/22	5.3322
2019/05/23	3.8152
2019/05/24	3.1317
2019/05/25	2.8793
2019/05/26	3.2485
2019/05/27	3.5785
2019/05/28	2.6687
2019/05/29	2.3735
2019/05/30	2.221
2019/05/31	2.1785
2019/06/01	2.0621
2019/06/02	1.9695
2019/06/03	1.9042
2019/06/04	1.8064
2019/06/05	1.6606
2019/06/06	1.6257
2019/06/07	1.6032
2019/06/08	1.4744
2019/06/09	1.3923
2019/06/10	1.2543
2019/06/11	1.2626
2019/06/12	1.2607
2019/06/13	1.2831
2019/06/14	1.3915
2019/06/15	1.423
2019/06/16	1.4232
2019/06/17	1.3664
2019/06/18	1.2918
2019/06/19	1.2385
2019/06/20	1.217
2019/06/21	1.2472
2019/06/22	1.1745
2019/06/23	1.1352
2019/06/24	1.0661
2019/06/25	1.0218
2019/06/26	1.0891
2019/06/27	1.1334
2019/06/28	0.9488
2019/06/29	1.086
2019/06/30	1.0892
2019/07/01	1.1118
2019/07/02	1.0912
2019/07/03	0.997
2019/07/04	1.0595
2019/07/05	1.0171
2019/07/06	0.9993
2019/07/07	0.9862
2019/07/08	0.9955
2019/07/09	0.9851
2019/07/10	0.9363
2019/07/11	0.8873
2019/07/12	0.8542
2019/07/13	0.8685
2019/07/14	0.8175
2019/07/15	0.7166
2019/07/16	0.7554
2019/07/17	0.8755
2019/07/18	0.8748
2019/07/19	0.8672
2019/07/20	0.8667
2019/07/21	0.8622
2019/07/22	0.7601
2019/07/23	0.7811
2019/07/24	0.773
2019/07/25	0.6397
2019/07/26	0.7145
2019/07/27	0.8059
2019/07/28	0.7312
2019/07/29	0.7276
2019/07/30	0.8007
2019/07/31	0.8267
2019/08/01	0.8144
2019/08/02	0.7814
2019/08/03	0.7534
2019/08/04	0.7531
2019/08/05	0.7395
2019/08/06	0.6818
2019/08/07	0.7471
2019/08/08	0.7611
2019/08/09	0.6856
2019/08/10	0.7125
2019/08/11	0.7297
2019/08/12	0.6275
2019/08/13	0.6104
2019/08/14	0.5873
2019/08/15	0.5292
2019/08/16	0.5475
2019/08/17	0.6296
2019/08/18	0.7187
2019/08/19	0.731
2019/08/20	0.7357
2019/08/21	0.6937
2019/08/22	0.6004
2019/08/23	0.5615
2019/08/24	0.5973
2019/08/25	0.5415
2019/08/26	0.5038
2019/08/27	0.4772
2019/08/28	0.4801
2019/08/29	0.579
2019/08/30	0.6652
2019/08/31	0.653
2019/09/01	0.5349
2019/09/02	0.4971
2019/09/03	0.5883
2019/09/04	0.5939
2019/09/05	0.5722
2019/09/06	0.6223
2019/09/07	0.6497
2019/09/08	0.6681
2019/09/09	0.6357
2019/09/10	0.6182
2019/09/11	0.627
2019/09/12	0.5698
2019/09/13	0.4772
2019/09/14	0.4594
2019/09/15	0.5592
2019/09/16	0.6961
2019/09/17	1.3684
2019/09/18	0.8307
2019/09/19	0.615
2019/09/20	0.576
2019/09/21	0.5089
2019/09/22	0.5055
2019/09/23	0.5626
2019/09/24	0.4795
2019/09/25	0.4007
2019/09/26	0.3654
2019/09/27	0.5248
2019/09/28	0.5768
2019/09/29	0.5338
2019/09/30	0.6736
2019/10/01	0.5613
2019/10/02	0.5199
2019/10/03	0.4685
2019/10/04	0.5105
2019/10/05	0.4619
2019/10/06	0.3825
2019/10/07	0.3145
2019/10/08	0.4081
2019/10/09	0.404
2019/10/10	0.2852
2019/10/11	0.2533
2019/10/12	0.3796
2019/10/13	0.4291
2019/10/14	0.5093
2019/10/15	0.5173
2019/10/16	0.4864
2019/10/17	0.4567
2019/10/18	0.4769
2019/10/19	0.4958
2019/10/20	0.4837
2019/10/21	0.4565
2019/10/22	0.4013
2019/10/23	0.3761
2019/10/24	0.1549
2019/10/25	0.1948
2019/10/26	0.327
2019/10/27	0.2711
2019/10/28	0.1137
2019/10/29	0.3321
2019/10/30	0.34
2019/10/31	0.3562
2019/11/01	0.3904
2019/11/02	0.4125
2019/11/03	0.428
2019/11/04	0.4134
2019/11/05	0.4374
2019/11/06	0.4606
2019/11/07	0.5026
2019/11/08	0.5251
2019/11/09	0.5059
2019/11/10	0.4951
2019/11/11	0.484
2019/11/12	0.4363
2019/11/13	0.4417
2019/11/14	0.4687
2019/11/15	0.5205
2019/11/16	0.5304
2019/11/17	0.4567
2019/11/18	0.4278
2019/11/19	0.446
2019/11/20	0.5355
2019/11/21	0.4756
2019/11/22	0.498
2019/11/23	0.4881
2019/11/24	0.4566
2019/11/25	0.4489
2019/11/26	0.3582
2019/11/27	14.884
2019/11/28	12.046
2019/11/29	1.9288
2019/11/30	1.1775
2019/12/01	5.9515
2019/12/02	63.0576
2019/12/03	35.3021
2019/12/04	10.4175
2019/12/05	34.6048
2019/12/06	8.7955
2019/12/07	12.3619
2019/12/08	81.4575
2019/12/09	19.6783
2019/12/10	8.4821
2019/12/11	8.2604
2019/12/12	5.9174
2019/12/13	4.0173
2019/12/14	3.785
2019/12/15	4.631
2019/12/16	2.995
2019/12/17	2.2221
2019/12/18	3.6597
2019/12/19	15.6301
2019/12/20	4.002
2019/12/21	2.216
2019/12/22	6.3141
2019/12/23	29.2344
2019/12/24	6.6256
2019/12/25	7.0922
2019/12/26	4.1932
2019/12/27	2.4829
2019/12/28	2.0638
2019/12/29	1.8924
2019/12/30	5.7143
2019/12/31	6.044
