Date	Flow(cfs)
2018/01/01	1.4346
2018/01/02	1.5883
2018/01/03	0.8616
2018/01/04	56.9321
2018/01/05	41.1895
2018/01/06	169.2197
2018/01/07	22.3558
2018/01/08	122.6245
2018/01/09	4286.0844
2018/01/10	169.1387
2018/01/11	74.4551
2018/01/12	50.7811
2018/01/13	38.8891
2018/01/14	31.5234
2018/01/15	27.1911
2018/01/16	23.5803
2018/01/17	20.6665
2018/01/18	18.1803
2018/01/19	39.3341
2018/01/20	20.1866
2018/01/21	13.0228
2018/01/22	27.1766
2018/01/23	34.257
2018/01/24	18.5839
2018/01/25	89.3314
2018/01/26	194.2241
2018/01/27	24.3856
2018/01/28	10.6147
2018/01/29	8.0046
2018/01/30	6.8684
2018/01/31	6.4719
2018/02/01	5.9926
2018/02/02	5.5421
2018/02/03	5.2659
2018/02/04	5.0192
2018/02/05	4.738
2018/02/06	4.3724
2018/02/07	3.8547
2018/02/08	3.8693
2018/02/09	3.8454
2018/02/10	3.6286
2018/02/11	3.1578
2018/02/12	2.9782
2018/02/13	3.0362
2018/02/14	3.0936
2018/02/15	3.0386
2018/02/16	2.9896
2018/02/17	2.9402
2018/02/18	2.8366
2018/02/19	1.4141
2018/02/20	2.1522
2018/02/21	2.2267
2018/02/22	2.5033
2018/02/23	3.1911
2018/02/24	3.9101
2018/02/25	2.6725
2018/02/26	10.3662
2018/02/27	61.8012
2018/02/28	11.7
2018/03/01	194.8464
2018/03/02	727.7061
2018/03/03	568.1407
2018/03/04	462.0422
2018/03/05	44.4581
2018/03/06	26.2045
2018/03/07	20.1199
2018/03/08	21.769
2018/03/09	17.4967
2018/03/10	13.3696
2018/03/11	11.8118
2018/03/12	10.6887
2018/03/13	21.0199
2018/03/14	106.6929
2018/03/15	57.7256
2018/03/16	601.9832
2018/03/17	176.318
2018/03/18	114.9791
2018/03/19	36.45
2018/03/20	24.9518
2018/03/21	439.6602
2018/03/22	1119.0459
2018/03/23	143.1646
2018/03/24	625.5086
2018/03/25	150.091
2018/03/26	57.0633
2018/03/27	39.9189
2018/03/28	33.8695
2018/03/29	30.2245
2018/03/30	27.1015
2018/03/31	24.6607
2018/04/01	22.4457
2018/04/02	20.479
2018/04/03	18.9166
2018/04/04	17.4059
2018/04/05	15.5002
2018/04/06	82.6586
2018/04/07	2745.3422
2018/04/08	152.8324
2018/04/09	66.5116
2018/04/10	45.6029
2018/04/11	38.5924
2018/04/12	79.425
2018/04/13	36.2748
2018/04/14	29.6832
2018/04/15	26.3193
2018/04/16	35.2825
2018/04/17	60.5376
2018/04/18	27.877
2018/04/19	22.077
2018/04/20	19.8252
2018/04/21	18.3023
2018/04/22	16.9786
2018/04/23	15.682
2018/04/24	14.5421
2018/04/25	13.7018
2018/04/26	12.5994
2018/04/27	11.9291
2018/04/28	11.331
2018/04/29	10.6367
2018/04/30	10.3341
2018/05/01	9.8207
2018/05/02	9.3466
2018/05/03	8.8043
2018/05/04	8.5057
2018/05/05	7.739
2018/05/06	7.2118
2018/05/07	6.871
2018/05/08	6.5711
2018/05/09	6.358
2018/05/10	6.1342
2018/05/11	5.9356
2018/05/12	5.3839
2018/05/13	5.3698
2018/05/14	5.3921
2018/05/15	5.0805
2018/05/16	4.62
2018/05/17	4.8832
2018/05/18	4.5142
2018/05/19	4.2562
2018/05/20	4.1238
2018/05/21	4.4419
2018/05/22	3.9735
2018/05/23	3.8161
2018/05/24	3.7874
2018/05/25	3.1195
2018/05/26	3.7585
2018/05/27	3.7202
2018/05/28	3.375
2018/05/29	2.7107
2018/05/30	1.641
2018/05/31	2.1351
2018/06/01	2.8213
2018/06/02	2.6794
2018/06/03	2.0444
2018/06/04	1.1215
2018/06/05	1.2338
2018/06/06	1.8291
2018/06/07	2.0219
2018/06/08	1.786
2018/06/09	1.4485
2018/06/10	1.1148
2018/06/11	1.1648
2018/06/12	1.391
2018/06/13	0.7715
2018/06/14	0.6092
2018/06/15	1.2646
2018/06/16	1.5528
2018/06/17	1.7302
2018/06/18	1.4382
2018/06/19	0.976
2018/06/20	0.7017
2018/06/21	1.058
2018/06/22	1.1063
2018/06/23	0.6512
2018/06/24	0.5363
2018/06/25	0.5689
2018/06/26	0.7086
2018/06/27	0.5408
2018/06/28	0.8211
2018/06/29	0.6414
2018/06/30	0.676
2018/07/01	0.5695
2018/07/02	0.3508
2018/07/03	0.3112
2018/07/04	0.5539
2018/07/05	0.9107
2018/07/06	0.2827
2018/07/07	0.1818
2018/07/08	0.1922
2018/07/09	0.1366
2018/07/10	0.2466
2018/07/11	0.4381
2018/07/12	0.3829
2018/07/13	0.1023
2018/07/14	0.0826
2018/07/15	0.0579
2018/07/16	0.2148
2018/07/17	0.2347
2018/07/18	0.241
2018/07/19	0.1284
2018/07/20	0.1679
2018/07/21	0.0873
2018/07/22	0.0476
2018/07/23	0.1243
2018/07/24	0.0932
2018/07/25	0.0851
2018/07/26	0.0291
2018/07/27	0.0556
2018/07/28	0.2332
2018/07/29	0.1847
2018/07/30	0.1345
2018/07/31	0.183
2018/08/01	0.0708
2018/08/02	0.0553
2018/08/03	0.3159
2018/08/04	0.2844
2018/08/05	0.2584
2018/08/06	0.3415
2018/08/07	0.2137
2018/08/08	0.1645
2018/08/09	0.1791
2018/08/10	0.1251
2018/08/11	0.0315
2018/08/12	0.1175
2018/08/13	0.1031
2018/08/14	0.1738
2018/08/15	0.2982
2018/08/16	0.3083
2018/08/17	0.2391
2018/08/18	0.2143
2018/08/19	0.1947
2018/08/20	0.2904
2018/08/21	0.4253
2018/08/22	0.588
2018/08/23	0.5867
2018/08/24	0.6149
2018/08/25	0.6974
2018/08/26	0.6033
2018/08/27	0.5412
2018/08/28	0.495
2018/08/29	0.5481
2018/08/30	0.6666
2018/08/31	0.7301
2018/09/01	0.6114
2018/09/02	0.5686
2018/09/03	0.3502
2018/09/04	0.3074
2018/09/05	0.2671
2018/09/06	0.4309
2018/09/07	0.5092
2018/09/08	0.2679
2018/09/09	0.3638
2018/09/10	0.4557
2018/09/11	0.3232
2018/09/12	0.1652
