Date	Flow(cfs)
2018/01/01	0.1099
2018/01/02	0.1435
2018/01/03	1.0414
2018/01/04	29.5709
2018/01/05	3.1762
2018/01/06	13.6617
2018/01/07	1.8896
2018/01/08	38.8955
2018/01/09	341.5329
2018/01/10	27.2496
2018/01/11	18.8411
2018/01/12	14.2639
2018/01/13	11.5438
2018/01/14	9.6151
2018/01/15	8.1643
2018/01/16	6.9323
2018/01/17	6.0504
2018/01/18	5.4875
2018/01/19	13.3446
2018/01/20	5.9572
2018/01/21	3.6229
2018/01/22	15.03
2018/01/23	5.7177
2018/01/24	3.811
2018/01/25	22.6205
2018/01/26	9.7145
2018/01/27	3.1179
2018/01/28	1.9762
2018/01/29	1.7159
2018/01/30	1.4981
2018/01/31	1.3805
2018/02/01	1.2484
2018/02/02	1.1309
2018/02/03	1.0348
2018/02/04	0.9624
2018/02/05	0.8812
2018/02/06	0.7936
2018/02/07	0.6367
2018/02/08	0.668
2018/02/09	0.6557
2018/02/10	0.5905
2018/02/11	0.476
2018/02/12	0.4737
2018/02/13	0.4475
2018/02/14	0.4912
2018/02/15	0.4958
2018/02/16	0.481
2018/02/17	0.466
2018/02/18	0.4426
2018/02/19	0.1453
2018/02/20	0.3538
2018/02/21	0.3616
2018/02/22	0.3878
2018/02/23	0.3244
2018/02/24	0.3809
2018/02/25	0.3805
2018/02/26	9.9713
2018/02/27	16.5529
2018/02/28	3.8186
2018/03/01	17.1261
2018/03/02	29.3619
2018/03/03	24.9645
2018/03/04	20.6533
2018/03/05	4.811
2018/03/06	2.6043
2018/03/07	2.0446
2018/03/08	4.0798
2018/03/09	2.0215
2018/03/10	1.4896
2018/03/11	1.3519
2018/03/12	1.3366
2018/03/13	10.0839
2018/03/14	13.783
2018/03/15	7.2627
2018/03/16	18.4493
2018/03/17	15.1784
2018/03/18	7.0223
2018/03/19	2.4204
2018/03/20	2.105
2018/03/21	15.7609
2018/03/22	57.587
2018/03/23	14.17
2018/03/24	19.8588
2018/03/25	7.6951
2018/03/26	6.5818
2018/03/27	3.9606
2018/03/28	3.3457
2018/03/29	2.9965
2018/03/30	2.7074
2018/03/31	2.4304
2018/04/01	2.2378
2018/04/02	2.0503
2018/04/03	1.9165
2018/04/04	1.6687
2018/04/05	1.3147
2018/04/06	17.124
2018/04/07	276.012
