Date	Flow(cfs)
2018/01/01	5.8704
2018/01/02	5.6066
2018/01/03	5.3272
2018/01/04	10.228
2018/01/05	8.6359
2018/01/06	17.245
2018/01/07	14.3308
2018/01/08	30.1138
2018/01/09	478.4068
2018/01/10	197.7222
2018/01/11	166.6172
2018/01/12	143.8669
2018/01/13	125.2755
2018/01/14	109.5652
2018/01/15	95.973
2018/01/16	86.4113
2018/01/17	78.4047
2018/01/18	70.9895
2018/01/19	89.3451
2018/01/20	74.3915
2018/01/21	66.994
2018/01/22	71.0294
2018/01/23	68.2203
2018/01/24	60.1709
2018/01/25	107.1858
2018/01/26	76.6575
2018/01/27	68.5204
2018/01/28	61.6002
2018/01/29	55.5947
2018/01/30	50.251
2018/01/31	45.4743
2018/02/01	41.1361
2018/02/02	37.2883
2018/02/03	33.8203
2018/02/04	31.1501
2018/02/05	29.6978
2018/02/06	28.4937
2018/02/07	27.2305
2018/02/08	26.0135
2018/02/09	24.8273
2018/02/10	23.6114
2018/02/11	22.4487
2018/02/12	21.2969
2018/02/13	20.2258
2018/02/14	19.2736
2018/02/15	18.3636
2018/02/16	17.51
2018/02/17	16.7264
2018/02/18	15.9418
2018/02/19	15.1041
2018/02/20	14.5923
2018/02/21	13.9318
2018/02/22	13.2619
2018/02/23	12.5233
2018/02/24	11.973
2018/02/25	11.4374
2018/02/26	12.8504
2018/02/27	15.1891
2018/02/28	13.2163
2018/03/01	23.8849
2018/03/02	60.6668
2018/03/03	55.9275
2018/03/04	56.0275
2018/03/05	40.54
2018/03/06	36.7423
2018/03/07	33.6927
2018/03/08	33.4037
2018/03/09	31.6385
2018/03/10	30.1733
2018/03/11	28.9818
2018/03/12	27.9236
2018/03/13	34.1108
2018/03/14	50.7761
2018/03/15	48.3269
2018/03/16	64.843
2018/03/17	82.6856
2018/03/18	97.6743
2018/03/19	67.3313
2018/03/20	60.4319
2018/03/21	86.5219
2018/03/22	178.019
2018/03/23	133.5385
2018/03/24	120.6429
2018/03/25	108.2871
2018/03/26	97.0912
2018/03/27	88.2098
2018/03/28	80.9978
2018/03/29	74.2854
2018/03/30	68.1109
2018/03/31	62.433
2018/04/01	57.238
2018/04/02	52.5073
2018/04/03	48.1978
2018/04/04	44.2647
2018/04/05	40.7141
2018/04/06	47.0128
2018/04/07	298.137
2018/04/08	185.3341
2018/04/09	158.8292
2018/04/10	139.3679
2018/04/11	123.23
2018/04/12	117.6812
2018/04/13	103.7775
2018/04/14	92.647
2018/04/15	84.8588
2018/04/16	80.3819
2018/04/17	77.2742
2018/04/18	70.9949
2018/04/19	65.0269
2018/04/20	59.521
2018/04/21	54.5088
2018/04/22	49.9342
2018/04/23	45.8144
2018/04/24	42.0895
2018/04/25	38.6942
2018/04/26	35.6058
2018/04/27	32.8552
2018/04/28	31.0308
2018/04/29	29.8416
2018/04/30	28.784
2018/05/01	27.7287
2018/05/02	26.6964
2018/05/03	25.6609
2018/05/04	24.6464
2018/05/05	23.6747
2018/05/06	22.7637
2018/05/07	21.8713
2018/05/08	20.9974
2018/05/09	20.1886
2018/05/10	19.493
2018/05/11	18.7907
2018/05/12	18.0295
2018/05/13	17.3626
2018/05/14	16.7048
2018/05/15	16.0645
2018/05/16	15.4774
2018/05/17	14.9013
2018/05/18	14.3437
2018/05/19	13.8037
2018/05/20	13.2773
2018/05/21	12.8048
2018/05/22	12.3557
2018/05/23	12.0297
2018/05/24	11.9624
2018/05/25	11.7602
2018/05/26	11.6436
2018/05/27	11.3733
2018/05/28	10.9727
2018/05/29	10.5715
2018/05/30	10.1617
2018/05/31	9.7831
2018/06/01	9.4471
2018/06/02	9.1052
2018/06/03	8.7686
2018/06/04	8.4322
2018/06/05	8.1343
2018/06/06	7.8752
2018/06/07	7.6372
2018/06/08	7.384
2018/06/09	7.1616
2018/06/10	6.9495
2018/06/11	6.7431
2018/06/12	6.552
2018/06/13	6.313
2018/06/14	6.1164
2018/06/15	5.9598
2018/06/16	5.8048
2018/06/17	5.6556
2018/06/18	5.4977
2018/06/19	5.3251
2018/06/20	5.1697
2018/06/21	5.0415
2018/06/22	4.9085
2018/06/23	4.7433
2018/06/24	4.6063
2018/06/25	4.4874
2018/06/26	4.3681
2018/06/27	4.2648
2018/06/28	4.1775
2018/06/29	4.0781
2018/06/30	3.9754
2018/07/01	3.8707
2018/07/02	3.7661
2018/07/03	3.6722
2018/07/04	3.6052
2018/07/05	3.5487
2018/07/06	3.4407
2018/07/07	3.3421
2018/07/08	3.244
2018/07/09	3.1588
2018/07/10	3.0811
2018/07/11	3.0251
2018/07/12	2.9664
2018/07/13	2.8956
2018/07/14	2.8382
2018/07/15	2.7855
2018/07/16	2.7274
2018/07/17	2.6732
2018/07/18	2.6194
2018/07/19	2.5696
2018/07/20	2.5257
2018/07/21	2.477
2018/07/22	2.4365
2018/07/23	2.4073
2018/07/24	2.3458
2018/07/25	2.2862
2018/07/26	2.212
2018/07/27	2.168
2018/07/28	2.1363
2018/07/29	2.0973
2018/07/30	2.0654
2018/07/31	2.0376
2018/08/01	1.9969
2018/08/02	1.9723
2018/08/03	1.9709
2018/08/04	1.9481
2018/08/05	1.9205
2018/08/06	1.8985
2018/08/07	1.861
2018/08/08	1.8375
2018/08/09	1.8206
2018/08/10	1.7939
2018/08/11	1.7572
2018/08/12	1.7389
2018/08/13	1.7266
2018/08/14	1.731
2018/08/15	1.7729
2018/08/16	1.7806
2018/08/17	1.7613
2018/08/18	1.7388
2018/08/19	1.7077
2018/08/20	1.6923
2018/08/21	1.6869
2018/08/22	1.6887
2018/08/23	1.6818
2018/08/24	1.6759
2018/08/25	1.6721
2018/08/26	1.6535
2018/08/27	1.6367
2018/08/28	1.638
2018/08/29	1.6632
2018/08/30	1.6845
2018/08/31	1.6775
2018/09/01	1.6501
2018/09/02	1.627
2018/09/03	1.6001
2018/09/04	1.5793
2018/09/05	1.5645
2018/09/06	1.5509
2018/09/07	1.5377
2018/09/08	1.5002
2018/09/09	1.4758
2018/09/10	1.4575
2018/09/11	1.4321
2018/09/12	1.4034
2018/09/13	1.3961
2018/09/14	1.4035
2018/09/15	1.36
2018/09/16	1.3666
2018/09/17	1.3802
2018/09/18	1.3758
2018/09/19	1.3594
2018/09/20	1.3449
2018/09/21	1.3381
2018/09/22	1.3351
2018/09/23	1.3398
2018/09/24	1.344
2018/09/25	1.3345
2018/09/26	1.3228
2018/09/27	1.3065
2018/09/28	1.2827
2018/09/29	1.2989
2018/09/30	1.3188
2018/10/01	1.3087
2018/10/02	1.4651
2018/10/03	1.9761
2018/10/04	2.0357
2018/10/05	2.0163
2018/10/06	1.9435
2018/10/07	1.8548
2018/10/08	1.7771
2018/10/09	1.7483
2018/10/10	1.7106
2018/10/11	1.6765
