Date	Flow(cfs)
2018/01/01	1.0407
2018/01/02	1.0041
2018/01/03	0.6451
2018/01/04	1.58
2018/01/05	15.7897
2018/01/06	15.5657
2018/01/07	6.5966
2018/01/08	7.1059
2018/01/09	636.4583
2018/01/10	99.8822
2018/01/11	41.8785
2018/01/12	25.3445
2018/01/13	20.1662
2018/01/14	17.1466
2018/01/15	15.2627
2018/01/16	13.8807
2018/01/17	12.9467
2018/01/18	11.7742
2018/01/19	22.0127
2018/01/20	16.4832
2018/01/21	10.5134
2018/01/22	11.1092
2018/01/23	13.5172
2018/01/24	10.5264
2018/01/25	22.1269
2018/01/26	21.0256
2018/01/27	10.7967
2018/01/28	7.6246
2018/01/29	7.0277
2018/01/30	6.479
2018/01/31	6.5972
2018/02/01	6.2073
2018/02/02	5.7651
2018/02/03	5.5612
2018/02/04	5.303
2018/02/05	5.21
2018/02/06	4.8731
2018/02/07	4.3716
2018/02/08	4.4983
2018/02/09	4.4167
2018/02/10	3.9511
2018/02/11	3.4573
2018/02/12	3.3745
2018/02/13	3.2437
2018/02/14	3.2337
2018/02/15	3.3749
2018/02/16	3.2716
2018/02/17	3.2057
2018/02/18	3.2208
2018/02/19	3.1872
2018/02/20	3.0239
2018/02/21	2.7059
2018/02/22	2.9382
2018/02/23	2.2683
2018/02/24	2.5485
2018/02/25	2.7526
2018/02/26	4.1076
2018/02/27	9.1366
2018/02/28	4.0756
2018/03/01	9.6242
2018/03/02	29.4603
2018/03/03	48.9578
2018/03/04	29.0224
2018/03/05	12.4108
2018/03/06	8.4025
2018/03/07	7.78
2018/03/08	8.963
2018/03/09	8.3657
2018/03/10	7.4165
2018/03/11	7.1957
2018/03/12	6.9171
2018/03/13	12.8788
2018/03/14	22.5998
2018/03/15	18.7165
2018/03/16	35.8464
2018/03/17	27.2902
2018/03/18	32.6654
2018/03/19	17.2489
2018/03/20	14.2252
2018/03/21	24.1293
2018/03/22	139.5427
2018/03/23	101.92
2018/03/24	52.995
2018/03/25	46.9583
2018/03/26	31.9017
2018/03/27	24.9826
2018/03/28	22.6514
2018/03/29	20.9872
2018/03/30	19.4604
2018/03/31	18.1429
2018/04/01	17.3416
2018/04/02	16.7354
2018/04/03	15.7896
2018/04/04	14.4498
2018/04/05	13.5973
2018/04/06	20.1535
2018/04/07	398.1226
2018/04/08	64.4233
2018/04/09	37.254
2018/04/10	31.3074
2018/04/11	29.5419
2018/04/12	32.2962
2018/04/13	27.127
2018/04/14	24.7549
2018/04/15	23.4842
2018/04/16	24.946
2018/04/17	25.3953
2018/04/18	22.3261
2018/04/19	20.5107
